,date,funny,business_id,text,user_id,useful,cool,stars,review_id
31134,2017-01-06,0,z_46RY-L3vcMrH3-wxCp9w,"At first look it didn't look so impressive, boy was I wrong! I have eaten sushi for years and the was by FAR the best I have ever had! Absolutely an amazing experience. Thanks choo choo!",EsAY947ICti9skQ19kgfRA,0,0,5,uvwoveud12UaFOKf6OaBAg
47026,2017-02-17,2,z_46RY-L3vcMrH3-wxCp9w,"Hands down officially my favorite sushi  restaurant in Las Vegas! Completely worth the drive (about twenty mins from my house in Summerlin; restaurant is located in East LV right off the 515). 

We went midday (1:30) and there was one other group in restaurant - so it wasn't too busy, which allowed the waitress to be attentive and very helpful, which was awesome. I live for great customer service! 

All of us did AYCE and literally everything we ordered was amazing! Fresh fish! We had a bit of everything! I can't wait to go back! 

A few of the rolls we ordered :
*Cowboy Special
*James Bond
*Crunch Roll 
*Hulk Special 
*Jackpot Special 
*Johnny Roll 
*Something Wrong #69

Definitely recommend.",Bet1qVniQY7FX8UFuUCVMw,0,0,5,k6DN47xDT3snF5mBRti0uw
48463,2017-07-02,0,z_46RY-L3vcMrH3-wxCp9w,This guys are great.. it's the sushi brothers.. sushis always on point.. if you sit at the sushi bar.. the chefs will most likely make a special roll not on the menu for you..always fresh!!!,LY9nCMaALSJVsR_Zj3kwoQ,0,0,5,Nq1mESffJIE56RPH0fJ7UA
78504,2017-07-02,0,z_46RY-L3vcMrH3-wxCp9w,"I love this place, they have the best Sushi! The restaurant is clean and the service is great. It's our second time here and we will continue to come back.",seMDruNT-Q5e8cHyOu57VA,0,0,5,2lBOOnafDpQh4swLwjC1oA
138683,2016-11-06,0,z_46RY-L3vcMrH3-wxCp9w,Awesome! My husband and daughter went a couple weeks ago and couldn't stop taking about it so we all went yesterday and they were right. Food was delicious and fresh. The place was very clean and cute. Great lunch and dinner specials.,UB-HNRxyA4labxDM9CuuIQ,0,0,5,z0LWrBjoaIEIbeajBLI7LQ
197111,2016-12-31,0,z_46RY-L3vcMrH3-wxCp9w,Really great sushi!! The staff is so nice! Choo Choo and his wife are the best!! I would recommend Sushi Hero to anyone!,KPzcjgcGcKhDiwc8dazkiQ,0,0,5,aU-uMoWNtqmfqo5vlvai6w
348632,2016-10-24,0,z_46RY-L3vcMrH3-wxCp9w,This place blows.. I came here with my girlfriend about a week ago & we were not impressed to say the least...they're variety is limited the fish didn't taste all that fresh its quite pricey they played rap music the whole time (which I hate) the service was slow as snails even though we were the only ones there....honestly I don't see this restaurant being open too much longer...i would rather drive the distance to umiya on W Flamingo...quality food quality service & their fish is ALWAYS fresh,wtnLOataYL7kT3xaz9yccA,1,0,1,KpY3Q5T96vQFVIdXwrPnrg
398269,2016-10-13,0,z_46RY-L3vcMrH3-wxCp9w,"This place is AMAZING!!!! The staff were so helpful and polite. The food was fantastically delicious! I ordered the dinner bento box with teriyaki salmon. It included the salmon, choice of appetizer, California or spicy tuna roll, rice, vegetable tempura, shrimp tempura, soup, and a salad. The portions were so big my fiancé and I were so surprised! The bento box is definitely meant for sharing. They even threw in a few free mushroom balls which we were going to order for our appetizer, but we chose more vegetable tempura instead. I am so thankful they included the mushroom balls! They were so mouth watering and yummy, I'd order those for dessert! Overall my experience there was very welcoming and I went home and stuffed my face with some wonderfully delicious food. This may become a regular favorite of mine. I will definitely be going again! Be sure to try the mushroom balls, you will be super happy you did!",hdDA1pP2UzdkeNY4E9t_rQ,0,0,5,rNoNg7zRoTJM1uWLaTKPLA
474489,2016-10-26,0,z_46RY-L3vcMrH3-wxCp9w,"One of the best sushi restaurants I've eaten, delicious! Very well priced! No beer though, hopefully soon. Love their food, the chef owner brought out a surprise roll, wow amazing! Hooray for best sushi!!",IfNpRTcAp_qWUEskbDwp2A,0,0,5,Jrb3J0mzuZuneDniwuup4A
475878,2017-04-30,0,z_46RY-L3vcMrH3-wxCp9w,"I think this is my new favorite place to have lunch with my friends. The waitress already knows me there. Always very friendly. The sushi is great and big portions too, which is what I look for at a sushi place.",YaSadjgOTfdfGbWMMONs2w,0,0,5,QV6hNe2NM8M1KG5rnOvaJg
