,date,funny,business_id,text,user_id,useful,cool,stars,review_id
16202,2015-10-02,0,igU-mCXzyn-gmwSzJgeMEQ,"I ate here for the first time last week. I absolutely loved it. Being a vegan it is very hard to find places that have options for me as far as cheese and meats go. But at The Pizza Kitchen, they had everything that I could want. For $2 more I was able to get Vegan Cheese and Vegan meats on my pizza and all the veggies I wanted! It was so delicious. My mother and I really enjoyed it, so much that we came back the next day to get more pizza.The pizza was fantastic! The customer service was really great as well! Everyone was very helpful and had genuine conversation with us while we waited for our pizza to finish baking! It was great! I will definitely come back to The Pizza Kitchen and bring others! The drive is so worth it! Can't wait for them to expand across the Vegas Valley!",cX7EhWSofyd0um67W679Sg,1,0,5,mx301wXCNHuGGVrKq-9y0w
16742,2016-06-16,0,igU-mCXzyn-gmwSzJgeMEQ,"Super nice kids that work there, but OMG are they slow ! Lunchtime is busy- should be ready. You should have an assembly line. Be efficient. Everybody standing around watching the same thing happen. It's maddening! Same thing 3x's now. Pizza good, but might take an extra 10 min drive to competitor at this rate.",T7BX1n9UGP1DzX1Fi7RZVg,1,0,2,qKgzKiXsYxlKW5rEY04g7A
80816,2016-02-19,0,igU-mCXzyn-gmwSzJgeMEQ,"Really, truly good pizza is hard to find for some reason. So... glad I found The Pizza Kitchen. I've eaten here twice and both times left with a belly full of fresh made, tasty pizza.  Love this place - it's a place you have to add to your ""must eat there"" list.",NjYwlzI5liKbe6RZWyo96A,0,0,5,BHlw03c7-iKeCq7QVBpOmQ
86741,2016-01-10,0,igU-mCXzyn-gmwSzJgeMEQ,Hands down the best pizza experience I have had in a long time. I loved the fact you can build your own personal pizza and they cooked in 3 minutes. The staff was also very friendly!,ioIQi_wEvQsE7ljYjxjK4g,1,0,5,cwe9R0TnkRkP00eI_xcftQ
99325,2015-09-01,0,igU-mCXzyn-gmwSzJgeMEQ,Absolutely amazing! Staff is always awesome! Great place to grab a pie with a friend.,3Lns4tfFuOAWsHnyJMO_nw,0,0,5,9-UBuf5JZJLu3YIecZpOPg
121163,2015-07-10,3,igU-mCXzyn-gmwSzJgeMEQ,"Really, really wanted to like it...........but was a horrible experience. 
After Custom Built on Grand Canyon and Flamingo closed down last year, I was really looking forward to a new build-your-own pizza place to replace them.

Similar to Pieology, you can add as many toppings as you want for one price, $7 per pizza. Similar to Pieology, it is cafeteria-style. Not alot of personality on the walls, Pieology at least has some fun quotes to read while you wait for your pizza.

First, they don't hand toss their dough, so the crust was just okay. They were pre-done, maybe even frozen?? Didn't see a dough press so might be the case and the resulting cardboard crust.
Sauce, several options to choose from, the marinara was okay.

Here are the two big issues and why I will not waste my money by going back:
1. They dont have a pizza oven, they have something similar to Quiznos - a conveyor style rack that ""heats"" the pizza and melts the cheese. How can you possibly expect good pizza without a real oven???

2. ""Unlimited toppings"". I wanted pepperoni, mushroom, peppers and jalapenos. I got 7 pepperoni (even after asking for more please), exactly six mushrooms, scant amount of sliced peppers and five jalapenos.

How disappointing. I didn't even get a bite of each topping on each slice. Wrong place to be skimpy guys, wrong place. Especially when you advertise ""unlimited"".

I will have to keep looking for a good custom built pizza I guess.",YPMamd8-MFTV3ExZoS5dtA,1,0,1,rvm6h8K_-CRghCwt6fFfqw
203007,2016-04-20,0,igU-mCXzyn-gmwSzJgeMEQ,Love this place! Great food! Eat here probably 2-3 times a week and they never disappoint. Staff is friendly and accommodating. Pizza toppings are always given in a good amount and good price. 5 stars.,zHQfXZt8R8sIyjhzBAZLuQ,0,0,5,TFy0QT6WLIDtZ5bXuokE0g
214824,2017-05-06,0,igU-mCXzyn-gmwSzJgeMEQ,Normally I like cyo pizzas. I saw an employee sneeze and not wash his hands. I then saw him handle an order. The food is great with great timing. Hopefully health codes could be more strongly enforced,UlvfGfI7YuYNwwHmF39kbw,0,0,2,g8r_lZxY1oynbAv0-6ZcwQ
325336,2015-08-30,0,igU-mCXzyn-gmwSzJgeMEQ,"I'm in love!!! Being from LA I had a regular build your own pizza place and now I have the Pizza Kitchen!!! It's amazing, unlimited fresh toppings, and you can also choose your dough and sauces. My favorite was the artichoke hearts on my little pizza!! Yay can't wait to go again!!",eK84RDCjBKhslCemrLHIQg,0,0,5,XriY-FWUPAt4FLVhPQg1SA
336668,2016-07-18,0,igU-mCXzyn-gmwSzJgeMEQ,"For starters, there is no way this is a sustainable business model if they are going to staff this with two kids doing everything.  I don't know if this is their typical staffing level, however they were only moderately busy and these kids were struggling to keep up.  To their credit, both kids were super friendly, professional, and were hustling. 

This is another entry into the fast food pizza genre, however they are trying to do it on the cheap, and it doesn't necessarily work.  Everything is a bit amateurish - the decor, the homemade sign, the Walmart plastic tables, the scuffed walls and no soap in the bathroom, etc.

All this would be easily forgivable if the pizza was great, but the pizza is most definitely not great.  I'm actually stunned to see so many people raving about the food quality - it's why I tried the business and I'm disappointed.  

The wide variety of ingredients, sauces, and cheeses is nice, however you simply can not get past how the pizza is prepared.  The dough is rolled out, the pizza prepped, then it is passed through a toaster oven.  It's the same way a pizza is prepared at a concession stand at a little league field or a bowling alley kitchen.  This business didn't invest in a proper pizza oven, and consequently you get a pizza with a poorly cooked crust that doesn't have the full bodied flavor of a wood fired or brick oven.  

I really wanted to like this place, but there is no way I would return unless they changed things up.  If I'm going to do pop-up pizza, I'll go back to the far superior Pizza Rev.",7jFoW90fQ4zR_3Dkz2W4nw,0,0,2,2GvI-QGHxKHovPkf8eY99w
