,date,funny,business_id,text,user_id,useful,cool,stars,review_id
22889,2015-07-13,2,jSu2A7DibDjmUd3wUt6fPg,"Pizza was ok, mozzarella sticks not too great, tiramisu was partially frozen. I asked for ranch twice (with the pizza and again with the mozzarella sticks) and didn't get any. Probably won't order here again.",V-QGptF9OzHZys9bB8KPiQ,1,0,3,o1DqMwrxqMxhFWy8VnHM_w
86322,2016-02-03,0,jSu2A7DibDjmUd3wUt6fPg,"Love this place. Family owned, and they are always super nice. Delivery is always really fast. Prices are good. Quality of food is really good for the prices. We tried another place one time and regretted it. We always order from primavera now. Our favorite pizza around",DmS31Jk9fq7Msl5fNSLjkA,2,0,5,ea2txuS3DLbzxylLoSI8bA
112737,2014-12-11,16,jSu2A7DibDjmUd3wUt6fPg,"We received the wrong salad...ordered a garden salad, was delivered a Caesar salad. They brought ranch dressing with the Caesar salad. Not enough marinara for the Calzone and doesn't taste all that good. And the gyro bread was soggy (gross!) 
Won't be ordering from here again",3PVfNCCpxjLfFhGxMVSO0A,0,0,1,gxUyRpXALlJ7x3gmANVexg
181061,2014-06-04,0,jSu2A7DibDjmUd3wUt6fPg,"Wow!! The food is excellent. I ordered the penne with meatballs..it had a nice kick to the sauce, huge meatballs and a huge portion all together. My boyfriend had the philly which was also delecious too..kinda small but taste wise it was well worth it. Only 30 minutes to deliver as well. Definitely ordering from here again!!",0YDcTIKbBHadeRaAHSQmTg,0,0,5,iTX8AEBhFi6n37KmzxP7GQ
327138,2015-05-10,8,jSu2A7DibDjmUd3wUt6fPg,"0 out of 10 for customer service. We tried to order online to receive the 15% off online discount, as advertised on their menu, but got a message that said the store was closed. Called in and the employee told us they must have  forgotten to turn it on?No big deal, so we waited a few minutes and tried again (dumb of me to assume the employee might try to fix the issue?) and still no go. I called in again, the employee was unapologetic and unwilling to honor the discount or even talk to a manager to see if there was anything that could be done. She was curt, unprofessional, and unfriendly. As a manager in customer service, I was pretty surprised at how awful the employee did taking my phone call/order. Delivery took 45 minutes. Portions were good, food was disappointing. Not really surprised though... Had pasta bolognese and Alfredo.",2yhy5H0gETHSb5Rzcqd07A,0,0,1,GwDWrbDGUthcM0VGBqMwFA
405289,2014-07-11,31,jSu2A7DibDjmUd3wUt6fPg,"Absolutely terrible. We did not receive all the items in our order and they were not willing to fix it AND they did not give us a refund for the item. So basically they stole from us.

The two pizzas they did deliver were burnt and the sandwich we ordered was bland and accompanied by soggy French fries. 

AVOID THIS PIT. MANY BETTER OPTIONS.",wM7ZZsNR4epySx4hgzh4lw,2,0,1,oSFQ7dXi4O88tcgJZSgRNA
553429,2015-10-25,0,jSu2A7DibDjmUd3wUt6fPg,"I've ordered from here several times. The food is delicious, my favorite so far is the BLT. Always delivered within 40 minutes and packed nice and hot! The delivery guys are also polite.",Sp_NvqMIdesvn_uVWCfMJw,1,0,5,dFj7BQb1KG6BjzDv0Xg8bg
759415,2015-04-11,14,jSu2A7DibDjmUd3wUt6fPg,Ordered thru Eat24 and they never showed up.  Tried to call for info they don't answer their phone goes to voicemail.  Left us very hungry and angry after working all day and no dinner.  Order had been confirmed too...last time I order from this restaurant!,toImoC_8xNP0APfcsDu3Yw,0,0,1,gWTLlgBe4xGKvTzEdZYGfA
982604,2013-12-03,0,jSu2A7DibDjmUd3wUt6fPg,"First time I order from this pizzeria and their pizza is so good, full loaded with toppings, delivery is ok not to quick but I understand this place is busy.
I love their Italian sub, that is real sub not with pepperoni, in most pizzeria das.",Y4WnOD4giOZvQc8Y8BsAlw,18,1,5,nXRLuAfIClp6cK17oC_7rg
1013293,2016-01-18,9,jSu2A7DibDjmUd3wUt6fPg,"Last night in town and decided to check this place out. Decided to check Groupon and saw a Groupon offer. Called and asked if they were accepting the Groupon, was told yes. Bought Groupon and placed order. Almost 15 minutes later, we received a call stating they would not accept. When asked to speak with a manager was told they're not there. Which didn't make sense since she said she was just told they're not taking Groupons. She then stated the manager is busy working. To which I replied to go get them. She said they were not there. This turned into an argument and she hung up on me. Horrible customer service. Needless to say I have contacted Groupon, placed my complaint, and received refund.",pl0OFyCMI3Rh2G44gp0arQ,2,0,1,a8Udx8HwUlz5-Vpr6u13_Q
1169072,2014-09-12,0,jSu2A7DibDjmUd3wUt6fPg,"This place is great - it's close to my house, so I picked up a large pizza with 1-topping for $8.59! I read some of the reviews, so I wondered if it would be okay, but I was really glad I took the chance. My family loved it, the kids couldn't get enough, and when the wife is happy, I'm happy! The pizza was perfect - hot and tasty. 
The owners were friendly, too. 
I will be back soon!",JgKT7WGMN-0F4kgKFQBkXw,3,3,4,BWJX5mHLs3Flc-xmlTxZaA
1306425,2014-04-26,32,jSu2A7DibDjmUd3wUt6fPg,Let's see! Haven't had there pizza. So don't know about it. Im from Chicago.  Ii went in order a gyros plate. Pretty sure the meat was frozen.  Wasnt anything like the meat being cut fro the spit im used to back in northern illinois. Portion was a third the size a Normal GREEK would give. Of course the employees were mexican so thats that. DONT GO HERE!!,kqnuiYwR-8xuF9qfppAW8g,1,0,2,cyvJUegxEde70gWA8hNhvQ
