,date,funny,business_id,text,user_id,useful,cool,stars,review_id
224656,2017-03-11,0,miUYb0E10sNtXe-qXiYjbw,Excellent fingers.  Management was very generous.  Hand batter chicken and delicious.  Come to St George UT with this please.,iutZlMgn9aJebUUJ4PrDiQ,0,0,5,A0I5FIf5I8QzjOtFm_9ePg
855107,2016-10-22,0,miUYb0E10sNtXe-qXiYjbw,Customer service was great! Raising Canes seems like they train their staff exceptionally well. For being a new location you can always expect a few glitches but our visit was great. Our food was on point and delicious. It was a great first impression. Keep up the good work Canes,ApEZZ08f4W6meaDiHKNKyA,0,1,5,tRRJEraBlCe41n6VEoV82Q
995185,2017-07-13,0,miUYb0E10sNtXe-qXiYjbw,"I'm so impressed with this location, it happens to be near my house, so very convenient to stop in.  I've been 5 or 6 times and I have to admit, I'm blown away by the consistent great food, top-of-the-line service and cleanliness of the place.  The manager, Megan, made a point to remember my first name.  Her crew are the most attentive, polite and active group I have ever seen at a restaurant.  They open the door for you, get you a drink refill, remove your basket away when your finished.  The chicken is fantastic EVERYTIME which is hard to do.  I am now a believer in Cane's and this manager.  Highly recommend!",ooGJc6Nbq57Ku7OQ7EXPOA,0,0,5,0yJTpUY2K5cBccLhw_KxOA
1310195,2018-04-22,0,miUYb0E10sNtXe-qXiYjbw,We have visited this location multiple times and have found both times to have slow service but good food.,Hceb5WMRcd8ZfHteax5xTg,0,0,3,kmXCGl-Jh4wPZIsD3n5oyQ
1453234,2018-04-12,0,miUYb0E10sNtXe-qXiYjbw,"I recently visited this location on April 4th and ordered Caniac combo my fries where soggy and old tasting i called the store and spoke to a manger he took my name down and said he would replace my food. So today April 12, 2018 I decide to stop by to get my order replace and Matt told me my name was not on the list and because i had a picture of my receipt theres nothing he could do. I asked him if he can pull it up by the check number he said no he asked me when i called what race did i talk to i said I'm not sure it was over the phone and not in person. Since i could give him the race of the person or my actually receipt he could not do anything for me . And he was very rude about",f96NEhLKWQvXUJwXap7ShQ,0,0,1,Ji0c3Uf3OkmQqIxtbhaBBQ
1542778,2017-06-05,2,miUYb0E10sNtXe-qXiYjbw,"Excellent service, juicy, delicious chicken, love the fries, and the sauce! This is far better than Chick Fil A, in my opinion. Same class. But this place is simple. Chicken and sides. Not too many other things.",NkE-ORKVsdVAtwOGuBsbsw,2,2,5,sI4i2vFhZEhpUWm_jgmvJQ
1717873,2018-05-13,0,miUYb0E10sNtXe-qXiYjbw,Great food but just don't ask for a lemonade after 10 o'clock it's super water down but the food is really really good,7IHhda9g5__7BVRmD_y6bg,0,0,4,9oalQz9Gt8MSnANg8UbnLg
1977925,2018-03-09,0,miUYb0E10sNtXe-qXiYjbw,"We love Raising Cane's! They really make some delicious chicken strips! Good quality, tasty and juicy yet not greasy. The canes sauce is really good dipping sauce. We like the french fries and love the toast. We always order extra toast. And the sweet tea is a must. So good!!",oydv_ap7Bh-RZq9leO1wPQ,0,0,5,w9Qv9mGLE49MPNFTNw4G_g
2133251,2017-07-21,0,miUYb0E10sNtXe-qXiYjbw,I really liked the chicken strips and the sauce but I didn't really understand the texas toast hype. It reminded me of a hot dog bun. The crinkle cut fries were a little too greasy for me but the coleslaw was pretty good and I am the type of person who doesn't really like coleslaw. THEY ALSO HAD THE GOOD KIND OF CRUSHED ICE WHEN THEY SERVE DRINKS. (I was in the drive-thru). I didn't get to take a pic of my meal because I was already eating it but I got the Caniac meal and shared it with my mother.,rxJdZR_3p91B4byPxGqPgg,0,0,4,1gD6OepuP83CK4JXgSw2Jg
2188709,2016-10-03,0,miUYb0E10sNtXe-qXiYjbw,"Best sweet tea in town!!!!

This is a new location off of Tropical and Decatur just south of the north 215.
It's next door to the Winco and just south of nasty Burger King. And across the street from AMPM gas station and the new LVAC.

The drive thru is packed and so is the lobby.
I like the chicken strips but they need some southern flair added to them. I'm talking country gravy. I'm from Texas and that's who we ate them back home. 


Stop by and support this growing area.",NNklGb0h57QRsx-2KoYZIw,2,0,5,wM2hsgPawHuxTXyLKNrwKw
2324788,2017-06-05,0,miUYb0E10sNtXe-qXiYjbw,Why does this location close earlier than the rest of them in the North West?? When I know I have to go down to the one in Centennial by the time I get there I end up eating Inn N Out. Bummer. Inn N Out it is.,usREdUGIiviEkiDP7CMahA,0,0,1,5497tNFC5Y0xNgAE6RY3ng
2363138,2017-07-17,0,miUYb0E10sNtXe-qXiYjbw,"My daughter's favorite place! She got to purchase a lunch box from Cane's at her high school. She requested one day that I stop by and picked up some lunch for her, I order one for myself, it was my first time eating at Cane's.... It was mighty delicious!",gwF5wcBf0Go13j5oavxyqA,0,0,5,mw55PIyJjlC-FS_uDLhNNQ
