,date,funny,business_id,text,user_id,useful,cool,stars,review_id
43923,2017-06-03,0,G03yt8WuN1v0bCD8mvoDiA,I had the Italian sub with the strawberry lemonade. I can say with confidence that the quality of the sub is like non other. Very fresh ingredients and excellent customer service. Will be back for sure.,AyRB64l-f1Jhu10bG2G-Og,1,0,5,S9ISu1XE_1pBxMFG_xqMZw
56256,2017-08-16,0,G03yt8WuN1v0bCD8mvoDiA,"Great subs and always fresh. Great new products with delicious smoothies and new ""rolled"" ice cream.",TstCxkfnFNUF_37eBrfbLQ,0,0,5,CpVFkKMTWd8I5CTYJRc3AA
253630,2017-05-18,0,G03yt8WuN1v0bCD8mvoDiA,"Love this spot for lunch!!  It's the old Port of Subs with the same great sandwiches, and new items like smoothies. They're so friendly and I think prices have gone down too!!!",Doq-Q36ArKYhyidbE074AQ,0,0,5,7knbvJBKj9GpL1QdztvOtg
357091,2017-08-23,0,G03yt8WuN1v0bCD8mvoDiA,"Really enjoyed this local establishment. Their ingredients were fresh and they use quality meats and cheeses. If you like Port of Subs, you'll like Fresh Sub. The owner is very friendly and ensures you are happy with your order. Their prices are great too, at least $2.00 to $3.00 cheaper than other places. Definitely has become a weekly stop for me. A bonus on serving hand crafted, fresh rolled ice cream.",vzD_V787alPwMGsT_Otd7g,1,0,5,ZFR8cXoTXjB31gKNrOptzQ
370190,2017-10-16,0,G03yt8WuN1v0bCD8mvoDiA,"Love this place! When you order a sandwich here they slice the meat fresh! Also, you can get any sandwich in salad form.  The staff is super friendly and the place is clean. They also do fruit smoothies and a good ice cream selection that they use to make ice cream rolls.  Overall this is a great place for lunch or an after dinner dessert.",s8fVUdALUFvrEfC2f5CPZw,1,0,5,krPg-W8NAcYrrSoIzjPJrA
389444,2017-06-04,0,G03yt8WuN1v0bCD8mvoDiA,"I was looking for a local sandwich place and I found Fresh Subs. Its clean and spacious inside but the best part is the owner and the subs. Super fast service and OMG! The new Korean bbq fresh sub is amazing. 
I'll be back for sure.",OGNWZ48x9IO9Hrtrm7_IIw,3,0,5,BANoOcx1t40JY5GqaBDGNQ
564920,2017-05-16,0,G03yt8WuN1v0bCD8mvoDiA,Nice place to go during lunch break. Freshly sliced meat and veggie was good and love their strawberry lemonade smoothie!,aQ9Owdh7QsQO68jyV6aqoQ,0,1,4,t_PnMoNe3ihrz9Cv07xK3Q
604511,2017-07-22,0,G03yt8WuN1v0bCD8mvoDiA,Great sandwiches. Highly recommend the Italian sub. The freshly made bread is piled high with cold cuts and your favorite toppings. After I wolfed my sub I finished off lunch with rolled chocolate sundae with coconut. Well worth the visit.,5uYcqHcTAZrvYSbw9wJz6w,0,0,5,9mnCDchGmp2Vu7yJJfJ_PA
947187,2017-05-17,0,G03yt8WuN1v0bCD8mvoDiA,"If you're looking for a great sub, this is the place to be! Super fresh ingredients and the homemade bread makes all the difference. This is a little mom and pop that's doing it right. It's hidden behind the Arco and Wendys on Flamingo and Jones. Definitely a better choice in my opinion than the fast food joints and chains.",tT4FR1IFaKefW2hwOSRCxQ,3,1,5,HfCNzlLpBwQ4HY04p43xDA
1016272,2017-08-20,0,G03yt8WuN1v0bCD8mvoDiA,This place is amazing! The subs are fresh with delicious ingredients and I absolutely love the Green Tea Frappe! But you have to try the Rolled Ice Cream it is new and hip and absolutely delicious! I recommend this place to everyone.,DuAOSV0nliPNDWycSRIOnA,0,0,5,NDk0S3JdZ44QwCBqstPMxg
1129582,2017-07-25,0,G03yt8WuN1v0bCD8mvoDiA,Forget about subway!!!!! This place has the best subs and their mango mania smoothies are one of the best I've tasted! Always end it with a giant chocolate chip cookie too ;). New ice cream bar too get it while it's hot I mean cold,mLOvWnTpEwIBk4nNVlYxnQ,2,0,5,mGz_AmFrUVk9StMXAexOrw
1202326,2018-03-22,0,G03yt8WuN1v0bCD8mvoDiA,"Came here last minute and got some rolled ice cream and bulgogi sub. The guy behind the counter was super friendly and so sweet! The sandwhich was really good, you will love it if you like marinAted meat

Surprisingly this is also the first time I had tried rolled ice cream, pretty cool watching them make the ice cream and it tasted even better !! I would definitely be returning",YsL6vAU_COmCnP0iZk0PGA,2,0,5,nXhkcjyeEj7r-cNtVzPekw
1229270,2017-05-24,0,G03yt8WuN1v0bCD8mvoDiA,I ordered two trays of sandwich for my son's softball league and it was good for almost 10 kids and adults. We all loved fresh sandwiches!  Also their brownie and guava smoothie are literally the bomb!!,L49RevC3szNAuhPjOvAKFw,2,0,5,4151Yk_OzZ1D6wrsflmd7g
1419322,2017-05-19,0,G03yt8WuN1v0bCD8mvoDiA,"I was checking a place with free wifi and smoothie and I like this new place that I found 

Staffs was friendly and store was very clean and spacious
I think I'll come back here often as i spend lots of time with my laptop for work",N15qLJel7dk_97_pPnZrQQ,4,1,5,RpwLFfgllMrrn4Q1SqI4Hw
1518937,2018-05-31,0,G03yt8WuN1v0bCD8mvoDiA,We stopped by yesterday and got some rolled ice cream. I ordered chocolate and it was so fresh and delicious! They make it fresh and in front of you. The owner also gave me a sample of cookies n cream rolled ice cream and that was also delicious. Nice workers- nice service- delicious ice cream! I will come back and try a sandwich sometime.,4MtSfsLL8BdhCJ9U9L7Kfg,2,0,5,tWZdsYCm_sWB8kp2V4yd3A
