,date,funny,business_id,text,user_id,useful,cool,stars,review_id
104358,2013-11-08,0,iIwMJdDuExGrOqkSAyPb9A,Terrible service. Cook had to get someone to my take order.  Two women finally came out and then told me to wait while they take a phone call.  They can't get called in order get order to take in automated system so I keep waiting.  Finally I just gave up & left without ordering.,6lqc4BG9b-HdP6cxNEuHDA,0,0,1,m37OcGvMvumoabq4mdBx4w
427399,2015-02-25,3,iIwMJdDuExGrOqkSAyPb9A,"Absolutely awful. I wouldn't feed this slop to my dog. Sent it back twice because it was cold. After watching them prepare it I understand why. They cook the meat far in advance and then put it back on the grill for a few minutes, slap some sauce on it and put it over steamed rice. Nothing fresh here. Move along...",9rCk0kKFIehHw8fOerYDTw,0,0,1,jW5Sx9UpC2xKjLJQLnSabQ
497555,2017-11-16,0,iIwMJdDuExGrOqkSAyPb9A,I dropped by to check this place out. The grill is out front and looked messy with a lot of burnt food. I was scared so I did not order food but a boba tea. It was disgusting the bobas were crunchy. I let them know that it was the grossest boba tea I've ever had and returned it to them. I will never set my foot in this place again. Yuck. I expect to see this place on an episode of Dirty Dining soon.,x91K-r61Ear5Hp0TQiDRdw,0,0,1,p0qBbTNmTFs44XnxgG-G6w
573231,2015-10-05,0,iIwMJdDuExGrOqkSAyPb9A,"I've always liked Samurai Sam's for the better part of a decade now.  I'm a spicy chicken teriyaki guy, and they do it right- decent prices too.  The only complaint I have is that it normally takes 10-15 minutes for me to receive my order, which given how simple the food is, seems a bit long.  When I'm in the area I try to call in an order ahead of time so I can bring home a good dinner!",n5a1IrgdBetxUKf-f7w2-w,0,0,4,PWOYfmd-WIIZeMTO4hOXGA
580224,2016-12-16,1,iIwMJdDuExGrOqkSAyPb9A,"You can tell difference between the corporate owned Samurai Sam's and franchise owned. This Samurai Sam's i would guess is a franchise.  The cashier is not very thourough when taking orders, talks way to fast, seems to be in his own race to take your order as fast as he can to set a new record on the fastest order taking. Had not even finished giving my order and he is telling me the price, really??
I watched him as he takes orders of other customers and is in a speed race again. Does not even hand the cup to the customer, customer asked for it and pointed to it. 
Then cashier calls my name and says my order is ready. I approach the counter and he states sorry your egg rolls are not ready?!?!
Cutomer service needs to be addressed. This stems from lack of management.
Won't be going back.",mSLA4vDjYFLQU7O5jj5LbQ,1,0,2,s1ydlZ6QRPDbkfBa9XImyQ
618734,2015-10-09,0,iIwMJdDuExGrOqkSAyPb9A,"The wait is always a little long but totally worth it, I always order the vegetable and noodles bowl and it's always fantastic! My mom got the 3.99 bowl, smaller than the regular bowl but still very filling! I always recommend this place to my coworkers :)",wxQ3U_LJ2bCLrjQWNJXLMQ,1,0,5,obHlZZXpydXYoyCTrG1IFQ
755590,2015-10-04,3,iIwMJdDuExGrOqkSAyPb9A,"I will never come back to this location, 
The service was terrible!
The cashier was nice until I presented my groupon.

He completely changed, and gave me an attitude.

Why place your restaurant on groupn if your going to give your customers an attitude.

Then I heard him talk about me and was laughing about me.

I dont recommend this place",OZMn5RffD4G50XFUZ-HGLg,1,0,1,1eN5v4fqPQ5QZfSsLstaJw
758170,2014-08-16,1,iIwMJdDuExGrOqkSAyPb9A,I went in regardless of their low rating because I didn't think it applied to their thai tea with boba!  I was soo wrong even the boba was gross. Its the first time I buy bad boba -_- I never thought someone can actually mess that up!!!!!,bF674M2gGqw1Zqf_iBJPpg,0,0,1,C9SczzuEcLuDuEa7GyPXrA
772758,2016-03-01,0,iIwMJdDuExGrOqkSAyPb9A,"Delicious food, reasonable price, clean dining, clean restrooms, their teriyaki sauce taste really good I could finish the whole bottle, customer service is great, they were all friendly! The guy at the cashier smiles a lot and greets customers well, I am here every other night and the guy is really nice and already knows what I am going to order, he is funny. Seems like he and his co workers really love what they are doing, would recommend this place for all teriyaki lovers.",sf52Y2SxanKCMv-ri3qRlQ,0,0,5,6VAruZJmoCDcPqRjAcB4rg
814318,2013-04-19,0,iIwMJdDuExGrOqkSAyPb9A,yakisoba chicken bowl is just ok. Low carb bowl is not so hot either. I guess it's supposed to be healthy food. Meh.,l1iJezfdzT6jOBJVbAK-Kg,1,1,2,1K9bZUGQM91JKoO_NEU8nA
816281,2013-11-07,0,iIwMJdDuExGrOqkSAyPb9A,"My girlfriend and I had the spicy sumo bowl which came with white rice, veggies, steak and chicken. It was tasty and the portions were huge. A great place to get your protein in after working out at LVAC.",OPugRzYgAtB08EcOOmDZug,0,0,4,6HydHvvTIPJbBGmHlov3QA
878850,2011-06-14,1,iIwMJdDuExGrOqkSAyPb9A,"Got a Groupon to here. Checked the place out on Sunday afternoon for lunch. I had the Steak Yakisoba bowl. My wife had the steak with rice. Got the white meat Chicken bowl for my kids. Have to say I liked mine, the steak was very good and cooked perfectly. Good amount of veggies and noodles were with it. The white chicken was a bit dry from the kids bowl. Also had the egg roll which was a bit soggy. 

For the groupon price I was definitely happy, but at full price I dunno if I would be a regular, though I would still go from time to time.",x16Fl_5h9aX4tn38kKSGHw,2,2,3,SaGZA2tiIq3Q-KwdBDoCVA
920464,2015-05-24,2,iIwMJdDuExGrOqkSAyPb9A,Food is good here spent plenty of money. Came here Saturday 5/23 40 mins before close. Cashier told me they were out of dark chicken. I told her I came for a dark chicken bowl. I asked her would she charge me more for white because they ran out. She actually said yes. I went to five guys and left. Mind you the rice and vegetables that come with the meal cost less than .50 to provide why would u lose a customer over you running out of chicken and opting to charge me more for white meat. This is called fuckery. I'm not one to complain but the profits they make off my sale shouldn outweigh charging me extra to settle for the only chicken they have left. Think about it.,iC2wukcSugZtIQcJ6X43lA,1,0,1,e6vvV9BJpzZWwP-9TvKjUg
924275,2013-09-22,0,iIwMJdDuExGrOqkSAyPb9A,"Love it! They are always consistent. I come here for healthy fast food, I crave it a lot!",LNnM1co23-ju7yUAYBLUXA,0,0,4,_Gz8bMpOAu_e9pvPANiTCw
944540,2018-02-15,0,iIwMJdDuExGrOqkSAyPb9A,"Ive been going to this place after my workout at lvac and ever since I always get my beef and broccoli bowl with onions and brown rice and a daily special for later on the day. 
I love the teriyaki sauce! Sometime i got myself the teriyaki bottle that they sell and gave it to my parents to put on their home made food and they liked it!

Theyre constant on how they make the food and i love it spicy! So far its nice that this place has gotten more customers the recent week ive been there.

Would recommend the beef and broccoli bowl add onions on it to have more flavor! Keep it up",0jYjZZYmWV3ZE9oldxkbig,0,0,4,1qpFND2fR4zs0I1rmQULYg
1003459,2015-11-11,0,iIwMJdDuExGrOqkSAyPb9A,Great food great service! I recommend a yakisoba bowl with steak and chicken. The food is cooked fresh and is served hot and quickly,InrghmimBdT3IWH09v4kwg,0,0,5,gVAG67Fdv5xbufHjcJqpfQ
1020883,2017-08-31,0,iIwMJdDuExGrOqkSAyPb9A,"Nasty. My rice was crunchy, steak was full of fat, and the employees were assholes. I'm going to tmad.",dzu58-1_m1g91ZXYOhmVXA,0,0,1,hSFiACKaOmz9DabGihTTlA
1084748,2014-04-02,2,iIwMJdDuExGrOqkSAyPb9A,I keep trying them but each time their chicken is so dry!  They do have great customer service.....but I can't go for just that.,7j6jxFVUhwtILeghIlKdxw,1,0,2,W5Amr4eBPPQBftTqCvZuVQ
1249267,2017-12-06,0,iIwMJdDuExGrOqkSAyPb9A,"Well,  I have been sick with terrible food poisening since Sunday evening.  It began within 2 hours of eating here.  I witnessed a pan of melting ice on the counter near the ice tea, they were digging something out of there...the tea, lemongrass green tea had weird floaties in it, when the food came, it was barely warm, the eggroll, cold.  While eating, the crew that was cooking, sat down to eat in the dining area with us.  Very unimpressive.  Just dirty and not who I'd want to cook for me.  
I so regret eating here, my whole week of activities are curtailed.  I am turning them in to the health department.  Shame on you , all who are involved here, for not doing the right thing and taking care of your customers, YOU CAN KILL PEOPLE WITH YOUR LAZINESS.",JVisuqf-sAYzlkwm5RAznA,1,0,1,6qD1-DKCq21MOM3QMMopFQ
1357628,2013-12-13,1,iIwMJdDuExGrOqkSAyPb9A,"If you look at my few posts I think you'll see I usually try to keep the bad to myself and only share exceptional experiences. Despite only receiving three stars, I am still going share an exceptional experience. 

I came to this location after working out at the LVAC across the street. I asked for a combo but they were out of egg rolls, and crab wontons, and potstickers.  So, no combo. No problem, I'll have a salad. Except they were out of half of those too. 

Basically the management at this location stinks. 

However, the young lady behind the counter kept a smile and cheerful attitude the entire time despite being let down so severely by whomever completes the ordering for this location.  Well done. 

Oh, I left with a chicken and steak yakisoba bowl. Dark meat, all out of white chicken breast.",76aSbT8EEVdon2DMLbEMcQ,0,0,3,YUhTc3Lz0nyNLbfEypbLCw
