,date,funny,business_id,text,user_id,useful,cool,stars,review_id
22504,2016-09-16,0,CSaVK9wgqe2_tQuuCDINyQ,"Awesome Italian food! Staff is so nice & accommodating.
Must check it out.
I'm from Jersey and always looking for great east coast Italian Food. Frankie's is it!  
They make great subs , pizza and salads.
They have specials that you can't beat!
Highly recommend!",fRNdhxULxOCEsWXb3esdUA,4,0,5,XhDTf6PKmqfSck9NwdQ8KA
54378,2017-01-07,1,CSaVK9wgqe2_tQuuCDINyQ,"A true back east pizza joint. Family run and you can tell, the pizza is delicious and their is something for any of your back home cravings, plus the service is outstanding. If your from the East Coast and you know good pizza then you MUST GO to Frankie's. NYC PIZZA IN VEGAS AMAZING!!!!!!!!!",PjLAnmrFxrrogqSonFPdmw,1,0,5,F34aSimBxvFPsOMuPss09Q
66552,2017-06-02,0,CSaVK9wgqe2_tQuuCDINyQ,"Love love love this place!!!!! Fabulous lunch specials, great prices, quality service!! Everyone is always super friendly from the moment you walk in until you leave!!",qKvfS1bldxXuH0qZ-iW_Yw,0,0,5,4ClP32Fo8DdM_0LVuXQ2iA
68176,2016-08-03,1,CSaVK9wgqe2_tQuuCDINyQ,My husband and I LOVE this place. It's a little tasty reminder for us of NY. I think so far my favorite is the homemade raviolis and their white balsamic salads. Their pizzas are also very good. My husband likes crunchy thin crusts & I like soft but their pizzas meet in the middle of crunchy & soft so we both can enjoy it :) so glad we found this place & it's super close to our house!,Pq_vP9sMxdIrw-q6nU5g2w,2,1,5,c9enUgZ3LGJ99Hd44Qe9VA
105565,2016-12-12,1,CSaVK9wgqe2_tQuuCDINyQ,"Good pizza, quality ingredients. Will be ordering from them again for sure. Great garlic knots.",3vDLoG_wYNUhyD5cauxyrw,1,2,4,L42_R0oV0Zz8P9kbuQPwRQ
112625,2016-10-10,0,CSaVK9wgqe2_tQuuCDINyQ,First I want to start off by saying it's great to see a family who appreciates & works well with each other. It shows in the excellent quality and preparation in the food. I would definitely recommend Frankie's Pizza if you are looking for homemade authentic Italian food and great service.,1om1pJeRiOht64wn1qqNkg,1,1,5,VwdoJb58WQVvlOqkQMK4Kg
184618,2017-05-21,0,CSaVK9wgqe2_tQuuCDINyQ,"Went in for a quick slice was surprised at how good it was and the garlic knot was amazing too as well as the sauce, definitely looking forward to trying some of their dinner items",SImg7wcJzXFxoEky2I5WIg,0,0,5,VfFSy6bkT-jQ0Rb9HGdkbw
218385,2016-08-21,0,CSaVK9wgqe2_tQuuCDINyQ,My friend at the sign company told me about this place... He was right.... GREAT FOOD and great family running the business... Try the garlic knots.,ORd7Q7MVt_Lz-0KRbYAI_g,0,0,5,crnIl78zL8nejs91aDY48g
310585,2017-07-18,0,CSaVK9wgqe2_tQuuCDINyQ,I love this place the atomosphere is great the staff is so friendly prices are perfect,1XUuXO4Hzko2FeQT8u6GDA,0,0,5,dIUcnLYGZ4Js2l0symuY3Q
315134,2016-05-08,1,CSaVK9wgqe2_tQuuCDINyQ,"I love this food from this place ! I had the meatball sandwich, chicken sandwich, anti pasta and tonight we're trying the pizza.

Friendly People !  A Family owns it.",kIFU1z16s2_drwrvTy9eMg,0,0,5,sc_9W4n9REAW-0zdojRUgQ
327807,2016-05-02,2,CSaVK9wgqe2_tQuuCDINyQ,"What a great place!  Stopped in for a slice at lunch and was impressed.   Looked over the full menu an am definitely going back for dinner.  The sauce on the pizza was delicious.  Friendly service, great soda , complimentary garlic knots, pleasant room.",FepdI6SnoOnkH2IkyMTLiQ,0,0,5,7Eefkfe6OtGJx-0EBKH0Xg
341382,2016-07-24,3,CSaVK9wgqe2_tQuuCDINyQ,"We just ordered pizza last night from Frankie's and it was really really really good. Here is what My grandson thinks ""It's 10 a out of 10"" my other grandson Really loved it too .. and that's coming from a four-year.

I am not even sure where it is located but we will surely stop in sometime. 

Prices were good too actually! Hard to find good pizza in the Silverado Ranch area

One more thing, they actually cook the pizza thoroughly and well done unlike everyone else Who seem to think raw pizza  is a good thing???",arhAxXc_4XlGOVIQRufpnA,1,1,5,BRtPJC2dKkpaiDTFqWOIAg
344451,2016-09-20,0,CSaVK9wgqe2_tQuuCDINyQ,"You want to try real pizza then you must stop by Frankie's Pizza. Their pizza is fantastic. Made to perfection. It's a family owned establishment. A warm and inviting atmosphere when you walk in. So friendly. Heros, subs, chicken wings are delicious. Dinner specials are great and the prices are affordable. If you want delicious food I highly recommend you come to Frankie's. Trust me you will not be disappointed.",np4LYWBbdcyRV4ARihV1SA,0,0,5,IkhQRtbWTl4I-TIWAZMHuw
454698,2016-05-12,3,CSaVK9wgqe2_tQuuCDINyQ,This place is the best! Family owned with delicious homemade food. Formerly Vito's. Pizza and garlic knots are great-the sauce is delicious. Had the calzone today & it was filled with ricotta cheese. You owe it to yourself to check this place out. Great food at a great price. I guarantee you'll come back.,GXHffceBX5lU69GDw49iog,1,1,5,aicX14bfe5WYhqWQ19MTOA
473669,2016-10-15,0,CSaVK9wgqe2_tQuuCDINyQ,"Tried Frankie's because they were on UberEATS. Not disappointed! Loved the pizza, garlic knots, and especially the pinwheels! Garlic goodness! Will be trying again.",I0TDe7egyKS4xLHSR7BwbQ,0,0,5,QbZMjpnvbkO8drjHMN8FuA
539968,2016-05-11,2,CSaVK9wgqe2_tQuuCDINyQ,"Frankie's Pizza is so delicious ! Best pizza in town!! It's ran by a cute family that make everything from scratch. The Balsamic dressing is the best!!! Garlic Knots, salad, pasta, everything is so delicious. Everyone is inviting and the pizzeria has great vibes. I recommend this place over ANY pizza joint!!!. Best of luck to the business!",Fh5XDQ37Ln7SwbT3Up3aJg,2,0,5,vNRHXEcstkBrtIh9X62vHg
544011,2017-09-22,0,CSaVK9wgqe2_tQuuCDINyQ,Mouth watering yummy pizza. It was so good my little one was devouring it as well...hes 1. My husband also loved it. Great price for great pizza and delivery,5E1yAph-5l66D3AJoVHJ0Q,0,1,5,kujZAEwv2gSVORFHPzaELA
633046,2017-12-10,0,CSaVK9wgqe2_tQuuCDINyQ,"I'm from Jersey so when I came across this place for the first time, I could tell this would be Authentic. I got the stromboli and the lady said we could add more to it! We added mushrooms and broccoli. It was so delectable! I took this photo, but probably shouldve taken a close up. I couldn't wait to eat so here's my hasty photo. I highly recommend this place especially if youre from NY & NJ. You wont be disappointed!!! This is going to be my new spot",UXDCl_TfygJDAexpiFUHQQ,0,0,5,XucLD9pw0llrb8q9yzWaww
647884,2016-06-18,3,CSaVK9wgqe2_tQuuCDINyQ,This restaurant opened about 2 months ago and I am so happy we found it! Please please try this place! Great service and the food is delicious :) They have yummy lunch specials - the eggplant parm sandwich and the pizza were both perfectly cooked and not too salty.  The marinara sauce is fresh and perfectly seasoned as well.  Oh and try the garlic knots! Great place and can't wait to try more things on the menu!,3MngtyhfY3uu4xXgRuvP9Q,1,1,5,8gTSg78ynlzT0nBWa6hayw
660361,2016-05-23,1,CSaVK9wgqe2_tQuuCDINyQ,"My new favorite pizza place, and it's not even close! The pizza was great, the garlic knots were great, the Family was awesome.",zvMC9JAl__iXSMcUHRU-FQ,2,0,5,kOAy25SPdhHYhesKXmOaHQ
713211,2017-07-29,0,CSaVK9wgqe2_tQuuCDINyQ,Pizza is good.  Stromboli was solid.  Meatball sliders were great.  Service with a smile.  I look forward to trying the rest of the menu.,8JnKfxdonJ8hCrDFOeV7pQ,1,0,4,dTe2RIQQRlwDlw51PAwH9Q
737658,2017-10-09,0,CSaVK9wgqe2_tQuuCDINyQ,"Excellent pizza!! We ordered a large pepperoni pizza, chicken wings, and garlic knots. The crust on the pizza was cooked perfectly. One of my pet peeves is when oil soaks through the crust, this was not an issue at all with Frankie's Pizza. Even reheated the next day the pizza retained the flavor! The garlic knots were huge and came with marinara dipping sauce (quite delicious). They do not offer boneless chicken wings but the wings were decent. Will definitely make Frankie's my go to pizza place.",1cV77nUNREUiRmjC0esB0g,0,0,4,AonuJPa_KchJTm2gPhTEeg
775323,2017-04-30,0,CSaVK9wgqe2_tQuuCDINyQ,Not much good to say here. I gave it a try because it was cheap pizza with decent reviews. In my opinion It's no better than Pizza Hut. 2 Employees were fighting in back...cussing each other out with customers listening in the dining room.pizza came out soggy and soda was flat. Save your money and go somewhere else for real New York pizza because these guys are peddling some fake made up version of New York pizza.,lYld4jNqSdQN8-Pkg6ijsQ,2,0,1,cophx-ewBl_nkmC7bSXqBg
