,date,funny,business_id,text,user_id,useful,cool,stars,review_id
612444,2017-10-02,0,FB4qtiB4--kt_PqPSowJTA,"Stopped in for lunch. Immediate seating and attention by staff. Chose the lunch sushi special. It arrived within 10 minutes, included miso soup, a beautiful greens salad, nicely sized sushi and roll. I especially liked that the sushi fish to rice ratio was to my liking ( too many places have a large clump of rice, this was just right). It was all delicious. Admittedly there were not many clients there so the attention we received might not be the norm. A great meal, just the right amount of food.  I'll be back!",I5E8eEGFDUenrEUXH0Uulg,0,0,4,LE68zr3H_wR-RttseJ05Zg
859670,2018-01-06,0,FB4qtiB4--kt_PqPSowJTA,"I've had AYCE sushi at many places around Vegas/Henderson but BF Sushi is by far the best! The fish was fresh... The proportion of fish to rice was excellent, and the variety of dishes great. I started out with the baked bay scallop appetizer, which was baked scallops with bacon and cheese in a little cast iron skillet but then went on to tuna, salmon, eel, and masago nigiri where the fish extended beyond the rice underneath. The spicy scallop hand roll was the largest I've ever had (it was as big as my hand) and the specialty rolls were delicious. Definitely try the I Love Starbucks roll if you come here. (Don't worry... It doesn't have coffee in it). The staff were friendly and attentive and the decor was clean and comfortable.",-9R1ETuc2CBaxRP4zg2iUw,0,0,5,kP0XXUQCmb2zI-cyjlNh_A
878096,2017-12-28,0,FB4qtiB4--kt_PqPSowJTA,"This is the best place we have ever ate sushi! Excellent selection and customer service isgreat! The best part is -desserts are included with ""All you can eat"" . 
We had fun a lot!",P2aVq6VIVZTHwdMho5gu4w,0,0,5,w9eDLIMW2s81g5rSdWUNZA
1089332,2017-12-11,0,FB4qtiB4--kt_PqPSowJTA,"An awesome place! Good price for all u can eat. 22$ for lunch and 27$ for dinner .
Very fresh and yummy ! It's new and  Seems like not well known, since it's never busy. 
Not lots of rice with sushi and in the rolls.
Staff is very nice and fast.
Only bad thing was the bathroom . Not always clean.",MygvmLmqikYNkvSwvAePBw,0,0,5,JCwAostAyoivltR_AImqzQ
1162411,2018-05-25,0,FB4qtiB4--kt_PqPSowJTA,"Great food, great service CONSISTENTLY! Their fish is so fresh!!! I'm not trying to sound cliché, but I am 100% dedicated to this sushi restaurant. Please try this place if you haven't. I promise you won't be disappointed xo",_lDZuaAk8fWuaK6b6y9fIA,0,2,5,R8Iz9UKSGZIKiMNuTF41nw
1206322,2017-11-27,0,FB4qtiB4--kt_PqPSowJTA,I've been hunting for a good ACYE spot for awhile now. My hunting is finally over. This is hands down my my favorite AYCE in town. The sushi was fresh and they all just melt in your mouth. It has a good ambiance and the waiters were friendly and attentive. Love this place!!!,AcBQbXediK9c7VrpBrP3hw,1,0,5,EfWoTzigVncGJBYi7vD74g
1242756,2018-03-19,0,FB4qtiB4--kt_PqPSowJTA,"Excellent service and delicious food!
Affordable prices.
They adjusted my order just the way I wanted it, and gave us extra.",HcY_e7jr2bNb6_B-0r0taQ,0,0,5,rCa-0dPZss3QznSD_mIF-Q
1256468,2018-01-23,0,FB4qtiB4--kt_PqPSowJTA,"Been on the hunt for a go-to sushi joint. Was yelping in the area and decided to check BF Sushi out. It's a huge restaurant but was slightly empty around 1pm. We were seated immediately after we arrived. Our server was very quick and attentive, and took our drink orders right away.

We opted for the A.Y.C.E (All you can eat) for lunch. Reasonable/competitive prices with those of near by sushi restaurants. Portion sizes were generous. Taste of sushi was so-so. Not great, but not bad. If you like Tuna, I would say majority of the rolls were tuna based. 

While I can't say this is the go-to spot for me, I wouldn't mind coming back here in the future.",STxhzIJC0q_iXrNrg8vZzg,0,1,3,MQsplDr6bBjPg22uuWqvbA
1285690,2018-01-20,0,FB4qtiB4--kt_PqPSowJTA,We found a great new sushi spot on the southwest side of town! The food is amazing and the service could not be better! They have daily sashimi specials and the Itchy Tuna on Friday night was delicious! The Yum yum and the Las Vegas Raiders rolls were two of our favorites! They serve their mussels without the shells and they did not disappoint! The restaurant is very large and inviting! We will be returning.,YSmQwvMzRwhsRhY8NqkpdQ,0,0,5,tgEnLA4mmj8fX_0tJF56mg
1285993,2018-04-17,0,FB4qtiB4--kt_PqPSowJTA,Excellent sushi. Friendly staff. Recommend Fire Cracker and Ultimate Blue Fin rolls. Very tasty and exotic looking. If you want fantastic all you can eat sushi come by.,vbE9FZH9ZvEIfrSFV4zp6w,0,0,5,Xdnky_8qr_K2GTQpLxXebw
