,date,funny,business_id,text,user_id,useful,cool,stars,review_id
2933,2016-08-16,0,u4IDWradF0DQSdfiUNpS2Q,The best shawarma in town!!! Great pizza! Definitely a return customer I came in with friends and family great advice on food and everything we tried was great! Friendly staff and owner catered to our ever need!!,mNZUtwyCu4q0fsWvwPqceA,1,0,5,ExR29sZ6ktwkpBnhOxkMKA
5631,2017-02-18,0,u4IDWradF0DQSdfiUNpS2Q,"Finally I have found my favorite place to eat in Las Vegas. Even though I was quite impressed by the quality of their food and service I didn't write a review that day. Visited them again today, and guess what...? Same quality and even better customer service. Five stars for sure Tasty Grill. I'm in love",xa0L2F-y8xI3Pt7LYZ0UPA,0,0,5,amhAe_AS3RmRuGUZSopqYw
152249,2017-06-26,0,u4IDWradF0DQSdfiUNpS2Q,It's a hidden gem! Very delicious food I've gone here at least 5 times tried different foods every time I've gone each time better than the last very good and affordable,C9Lk5SVPNt6fXGg8QMzLaw,0,0,5,Mred8EPS9_iJrRAi0cgK-g
226819,2017-07-24,0,u4IDWradF0DQSdfiUNpS2Q,"My family and I have came to this amazing place and we experienced some awesome family time.We love this place, it is so calm, and the food is outstanding, just outstanding. This restaurant is a family friendly location which turns out to a great family day. My family and I will be coming here again, for sure.",Y9bKWtMkfRliVnqMLSPX0Q,0,0,5,bXaRAxHouv4RacUn1IKdEQ
327018,2017-12-24,0,u4IDWradF0DQSdfiUNpS2Q,"Awesome pizza! We got Birthday selebration pizza, GIANT 24in, very tasty, this was the best pizza I've ever had, great customer service, love this place, will be back soon",kEgbXFpJLntPgqRlPyGgtg,0,0,5,Cuh8pwSUR5p8RW6j-DJ0Jw
342169,2016-10-11,0,u4IDWradF0DQSdfiUNpS2Q,"The name speaks for itself. Great quality, fast and friendly service. Will recommend to try their Beef Shawarma.",UQ-nPCs-7DTmsSEaOIk8vg,0,0,5,40QDRAKM2813k2LkpGy0Qg
366513,2017-02-28,0,u4IDWradF0DQSdfiUNpS2Q,"I ordered the Philly cheese stake, it was very delicious and filling, the chili cheese fries tasted good but I thought they could have been better with more cheese. Over all it was well worth it. The delivery service was prompt and professional, I would definitely recommend this to anyone and will be back myself",ihz4v-teNXejGBPcB3wc4g,1,0,4,Zyj-Qk2PphbxSAjQiU8lpw
383860,2017-08-05,0,u4IDWradF0DQSdfiUNpS2Q,"Decided to try this restaurant because it claims to have the ""best burger in Nevada"".  We ordered 4 burgers and the Philly cheesesteak. Service was extremely slow which was surprising since we were the only patrons in the restaurant. We ordered the burgers medium and they came out well done. The burger patties reminded me of the frozen patties from Costco. Buns were hard. Philly cheesesteak was on a burnt roll. Smelled like smoke in the restaurant because door separating the bar and restaurant does not seal tightly. Will not be returning.",jNibMY2zZiuJrCVp96-JIw,0,0,1,T6T8ZDwJwxMeGm_Ve5KVDA
418702,2017-03-12,0,u4IDWradF0DQSdfiUNpS2Q,Great food. Have never been inside.. I always order it through postmates. Philly cheese steak is amazing. Highly recommend.,MOnzpVtfsT5nTu5Y_9IXmw,0,0,5,fqC3fI1ra-EYrhBQkfPZdg
495137,2017-03-26,0,u4IDWradF0DQSdfiUNpS2Q,"I had the Marinated Beef Gyro and it was excellent along with side if fries! The homemade lemonade was delicious and I was glad I ordered the 32oz. However, the Zeppolis were very dry and tasted a little too chewy. The cinnamon made it hard to swallow the dough. Besides that it was great and will definitely order from here again.",MA5KoU8T4zzxcwpM3wsJyA,0,0,3,fnVPMl-ezF8RAle0ferHOg
