,date,funny,business_id,text,user_id,useful,cool,stars,review_id
503030,2015-05-13,0,5MlgZwfmaegOL7_FJ3b7lA,"I have only been to this location twice and both times it was around 12 pm 
Hubby and I are in love with their pizza! Customer service is excellent, they're always so friendly ... and we did the survey to get the coupon for free desert. Large steak fajita pizza and smores desert pizza only $10 You can't beat that right?
Desert pizza was to die for. seriously. Lol we will definitely be going back!",_UsVXsG9FfmH0VTTkUJTHQ,0,0,5,903quFuRQK3dvEDCc5qIPA
564770,2016-06-10,0,5MlgZwfmaegOL7_FJ3b7lA,I had a gluten free pizza. The crust is gummy. I buy gluten free pizza from the grocery store( udis) and i love it. I commend Papa Murphy's for having a gluten free choice.,l7FqDJsvS5E7FTtUUKQXZQ,0,0,3,r6iqfjqDZe5nWa_tQTkUYg
817537,2017-03-18,0,5MlgZwfmaegOL7_FJ3b7lA,I live down the street and come here regularly.  Natasha was very standoffish and rude.  Pizza is always great and price is very reasonable.  Service unfortunately was trash.,KvXcwb-XF4R1sr3yn8Dkog,1,0,2,_KhR7FXwBckZRnZJSjJrSw
1009321,2015-09-05,0,5MlgZwfmaegOL7_FJ3b7lA,"Love this place!  Generous toppings and delicious!  The staff is always very friendly, chatty and very genuine.  The last time I was in, we were talking about sauces and they told me they could make a pink sauce which is the red and white sauce mixed and suggested I try it.  From now on, I will always order my pizza with pink sauce!!!",CKZd3r-dUFeSYxqSQv67EA,0,0,5,NSbaLJap3KbILhgPQ6nhOw
1606574,2014-03-01,6,5MlgZwfmaegOL7_FJ3b7lA,"Picked up a heart shaped pizza and it was decent. It was like $7 or something and you bake the pizzas at home yourself. It comes with instructions and clean up is a snap. The pizza isn't award winning but it's good enough for a ""take & bake"" place. They have cookie dough for sale and garlic bread too. The lobby inside is huge and seems like wasted space. Call ahead your order if you know what you want or walk in and have them make it in front of you. Either way it's up to you to bake it.",eytpwJXgg5nWU6jrlQ6qAA,10,10,3,yLYUGWl07gh_hb8hLrNXTQ
1636585,2016-07-02,0,5MlgZwfmaegOL7_FJ3b7lA,"Passed by this place for the first time today and they had a table set out with samples. My bf noticed the samples and pointed to them. The young girl outside noticed him and literally ran over to our car to give us samples. Great customer service and we weren't even customers. Give her a raise! And the pizza was GOOD!

We didn't have time to get a pizza today but I will definitely be back to get one. I would have never tried this pizza place otherwise.",2kMMpWAhwLxTsP9-AKKp8A,0,0,5,65_Ami3aZ0b-UYum72W5gg
1897004,2016-06-10,0,5MlgZwfmaegOL7_FJ3b7lA,"I went to get a s'more dessert pizza, looks great btw... and I ended getting one. Taco Pizza!  Yes you do have to bake the pizza (take n bake). Yes you can do it ! They freeze well... most. But great staff!",ESBXYiZQJcXNNAvRki-IiQ,0,0,5,qMQwtErCdNoUG4DX8C9p6g
2075109,2015-05-11,0,5MlgZwfmaegOL7_FJ3b7lA,"Very short-staffed tonight and running out of ingredients, but are handling themselves so well that they (Patrick and Dominique) both deserve raises!",rSb-SGBXZq_oI6mQJJx8dw,0,0,5,XqE8fxvLEU6UuVbEDK75EQ
2077519,2016-10-10,1,5MlgZwfmaegOL7_FJ3b7lA,"Turns out, I actually like this place. The only thing that sucks about this particular location is that they are slowwww. For a take and bake spot we waited almost as long as it would have been to cook the pie, which kinda defeats the purpose. On Tuesdays any large pizza is $10 and a family size is $12. You can get a specialty pizza or create your own up to 5 toppings. Even the premium toppings are included in the total price so it's a good deal. I've recently fallen in love with their white creamy garlic sauce, it makes a great base for a yummy pizza. If you are on the fence, you can get half white sauce and half red sauce on your pie and see what one you like best. 

Besides pizza they have breadsticks, cheesesticks, salads, and even cookie dough. They just added a new dessert, a cinnamon wheel that comes with a delicious cream cheese frosting. It's like eating pieces of a cinnamon roll. So good! I'm glad I gave this place another try. Check your mailbox because they send coupons frequently in the money mailer envelopes.",JYcCYNWs8Ul6ewG5kCYW4Q,2,2,4,oy5ssoMg24ueuMvwnqP-7g
2737985,2016-09-21,0,5MlgZwfmaegOL7_FJ3b7lA,Always friendly & yummy! Thank you! Great service! The online ordering is super easy & accurate. Just a few clicks & run in and grab your pizza.,BZvcmlh1_waoEmtv4QCi9A,0,0,5,oVKnc6pcl950DWxISuNBZA
