,date,funny,business_id,text,user_id,useful,cool,stars,review_id
103729,2017-01-13,0,Oy7IBK9CcfnBrP5EZaOEiQ,"Was very impressed by Joel's service, professionalism and prices. He did an awesome job on our very old and run down fireplace. Tried to fix the old parts and when he was sure they were shot, he replaced the parts and it works perfectly. Thank you Joel for a job well done. Highly recommended.",YJU56J3q7mWp89xZ4H51tQ,0,0,5,t2vI0_ZxT1wawY-tSHkPJw
118415,2017-01-20,0,Oy7IBK9CcfnBrP5EZaOEiQ,"Called Joel today for a service call on our 7 year old gas fireplace, electric switch operated, that wouldn't work.  Two hours later Joel was knocking on my door.  Very nice humble guy that took his shoes off and had a moving pad so no mess on the carpet.  Seemed very knowledgeable about the fireplace, did a thorough cleaning, adjusted pilot and fixed an electrical issue.  One hour later is was leaving with a check for a very reasonable amount of money.  Liked his competency and was very careful not to make a mess, very easy to deal with.  If you have a problem with your fireplace give him a call, he won't disappoint.",Bf5Y0hqS8SRsEVKTOEM28A,0,0,5,NRDH-nD3BdqETl1OTlrsRg
312678,2017-03-20,0,Oy7IBK9CcfnBrP5EZaOEiQ,Great service! Would recommend any day. Was on time and very clean. Even takes his shoes off before coming in to your home. Had all 3 fireplaces up in a hour. Joel is amazing. Makes it very easy to take care of something that we all hate to deal with!,yd_erZy44_ib6zaNXzagwA,0,0,5,YHlSmosAZu5OYG4y3eCYdA
376946,2018-01-03,0,Oy7IBK9CcfnBrP5EZaOEiQ,I can't even give this company a review!  I made 3 appointments with them and he did show up to one of them!!  I couldn't believe that he didn't call to let us know I would call to find out where they were and i would get no answer.  They are horrible and do not care about there customers. If you can't make it to your appointment then the customer deserves a curtesy call to let them know!,DF4k4v0mhO7gJ097zlGGYg,0,0,1,Z9fv3nceh530qvTrt_RdKQ
383840,2015-05-07,0,Oy7IBK9CcfnBrP5EZaOEiQ,"Joel is fantastic!  If you need any work on your fireplace, call Joel.  He rehabbed my 1995-era gas fireplace which had been non-functional since I moved into my house several years ago.  He replaced the burner which was totally corroded out, powder coated the brass doors in black, replaced the wood & brass handles with more contemporary-looking handles, replaced the gas logs with pebble glass that I picked out, and basically made my old fireplace look and work better than new!

Shortly after I moved into my house several years ago, I'd had a fireplace contractor take a look at the fireplace to get it working again.  The burner was totally corroded out, and the other contractor told me that the fireplace manufacturer was no longer in business, he couldn't get parts, and that was basically the end of it.  I figured I would eventually need to replace the entire fireplace.  Fast forward several years...Joel takes a look at it, and it's a totally different story!  He said it wouldn't be an issue to replace the burner...and then he proceeds to tell me everything else he can do to bring my fireplace back to life.  Suffice it to say, I was thrilled. He definitely followed through, and I am extremely pleased with the results and the price.

I am a Realtor, and Joel also did work on a fireplace in one of my team's listings, which was found to not be working during the buyer's inspection.  Again, Joel exceeded our expectations and didn't just fix the problem; he went above and beyond and had the fireplace looking like new again.  
 
By the way, Joel was very neat during his work, covering the floor around the fireplace.  He was also very responsive and good at following up.",NulblZLuFnSLau3FzrzgtQ,3,0,5,p-VTekpIk6-ZmEAwdL3WSg
542867,2017-12-25,0,Oy7IBK9CcfnBrP5EZaOEiQ,"Wish I could rate Joel for the work he did, but like many of the other negative reviews, Joel didn't show up. We emailed date, time, and location- I waited an hour. I called and emailed, but got no response.",RL0WOzqAUn7dXzHKJ1k9Fg,1,0,1,ijRB0r9MVFV8O1joOfNjIw
610367,2017-11-06,0,Oy7IBK9CcfnBrP5EZaOEiQ,Joel came out the same day (today) and fixed my fireplace.  Everything went well.  He cleaned it as well.,EE2WHGHzel_7mayQt_Fzvg,0,0,5,izzK5ZPgxerw35rntpMo6g
716190,2016-01-20,0,Oy7IBK9CcfnBrP5EZaOEiQ,"Joel got my fireplace working quickly and cost-effectively. Most importantly, he showed a respect for my home that is unfortunately a rare quality in tradesman and contractors. He went the extra mile to clean the logs and nooks and crannies. You can tell he takes pride in his work.",yGKUcCicrEftpg2k_u8zTg,2,0,5,OMB7BT5AOT0dEBq-pvQxHg
970890,2018-02-28,0,Oy7IBK9CcfnBrP5EZaOEiQ,"Scheduled appointment for a quote, rushed home from work so I would not be late, but Joel was a NO CALL, NO SHOW!!",EeapBnTNynjBFx_5baFN8Q,1,0,1,roUNf6DRHrRC78tzluetGw
1001073,2017-05-24,0,Oy7IBK9CcfnBrP5EZaOEiQ,"Update: After 2 weeks without an email, text or call Joel finally replied and he did show up and finish the job.",aTzhWdXuX8O68x_ypiHtuQ,0,0,3,dDSftbuApOZF0JILetwt4A
