,date,funny,business_id,text,user_id,useful,cool,stars,review_id
13102,2013-07-30,4,h3BoyKFgStjnBeKO-wLmIg,"This is probably one of the WORST pizza places around Vegas and there's a lot.  I'm from Jersey, so I KNOW a little something about good pizza! I've ordered from Maestro's many times before and have always gave them the benefit of the doubt, but how could a pizza place really mess up a plain cheese pizza?! I ordered for delivery multiple times and the pizza ALWAYS comes cold, tissue-thin uncooked dough, and the taste is soooo bland! EVERY TIME!! They really like to get more of YOUR bang for your buck by watering down condiments which they charge an arm and a leg for and thinning out the dough so much, all you get is overly-processed cold toppings. I really have had it with this place. They just get more and more worse. NO MORE. BEWARE. Digiorno offers better pizza than this place! Geesh!",8nAchwrSfEKafmFnAehCGg,3,1,1,E80YfRrtDyTgsSE7ZfCJ1Q
20220,2015-02-04,0,h3BoyKFgStjnBeKO-wLmIg,I have made multiple trips to this restaurant. All were great the food is the closest to authentic italian cuisine since i lived in Chicago 2 years ago.,T_7bz7MwGG1fVSWYDR9WnA,0,0,5,60SLBsvCezsbbtefya1YYA
161276,2015-02-01,0,h3BoyKFgStjnBeKO-wLmIg,Ordered online said one hour to deliver took hour and an half driver said he was stopped cheese steak was cold and smashed pizza was cold fries were cold and limp foods better at the restaurant.,p58vZORqFZ6xgZ0hB-mV-Q,0,0,3,QeuXlcvvU0caYKb95VD9Nw
210067,2016-11-04,0,h3BoyKFgStjnBeKO-wLmIg,"Aside from the fact that the website changed my order of wings from Garlic to Plain, it was still good. Food was delivered fast, fresh, and HOT! I'd definitely be ordering my lunch from here again.",EhzBop_tafp9XZ_Q0hpQzA,0,0,5,FFy6FwUWBd1gfdrJktQzEg
217408,2016-03-30,0,h3BoyKFgStjnBeKO-wLmIg,I have to say my food is awesome!!! It came hot and fresh!! I've ordered the same items at another place and there is no comparison! Came on time too!,xrDyLhiF7GguE7vrLnti3Q,0,0,4,cPd95WfupaI7XWL4R8U5wg
321519,2015-10-21,0,h3BoyKFgStjnBeKO-wLmIg,"Mind you- the 5 stars are for the pizza alone.

Me and my co-worker ordered lunch- 16"" veggie supreme/ half with pepperoni added and it was absolutely delicious!!! The pizza was perfectly cooked, not too thick/thin, FRESH and hot! The slices were big but I guess it comes with the price... $27.56 for the pizza and two orders of fries. 

We literally work across the street- they said 40 minutes or so and did take that long but it was soo worth it! I love their pizza and it's the second time we order it from here.

Also, I've ordered from here before with my family and dealt with the previous owner I think it was and he was really really nice. I would've given them an overall 5 for service and food. 

As of then it's just been one other time and I don't really like the customer service the woman at the register gives but I guess it does the job. 

Just as long as they keep a good cook that's all that matters!

Point is - goood pizza and its fresh!",vvIZez1YeC7zHNBSMEludA,2,0,5,ZO4L5GTGFjJ_WiydTmYabQ
338584,2014-11-07,0,h3BoyKFgStjnBeKO-wLmIg,"This is one of my favorite Pizza places!  Love it. Owner is very friendly, the place is not the highest quality of apearance, but it is nice to bring everyone you know. Tastes very good for the $5 special pizza pie. I'm from New York City, I got to say this pizza passes my taste.",pAk_PwUs6zawd2rW01-RNg,2,1,5,W3MrnDXnWn8nbGowRzszbg
379393,2013-07-09,0,h3BoyKFgStjnBeKO-wLmIg,"My boyfriend and I dined in and thoroughly enjoyed it. Food was good and our hostess/waitress was great!!! Good food, great service, great price.",8VM0tDqi8YdN7W0m7PqkEg,0,0,5,JhPjNkirDTeojoo5gUhXIA
415129,2014-07-13,0,h3BoyKFgStjnBeKO-wLmIg,"Failed to take pictures! The pizzas have been pretty damn good! Unfortunately, there was not an option for a ""normal"" supreme like with pepperoni, sausage, onions, bell pepper, mushrooms, and maybe some olives. Maestro's supreme adds marinated pork, ground beef, ham, and tomato. A bit much for me so I ordered 14"" spinach,mushrooms, onions,and sausage. Damn that was a great pizza! The crust wasn't consistent though. There were thick parts which were kinda doughy, but the thin crust was awesome! I took one star because of the crust. The delivery driver the first time was happy and cool! Yesterday the guy wasn't full of personality. Will order this again!",1JNqxJr8cDb689up53NGig,0,0,3,5aT9nOXSpIu74pujZ9sdSA
483565,2013-06-02,1,h3BoyKFgStjnBeKO-wLmIg,"The food was horrible and so was the service. The girl on the phone took forever to get my address and order correct. Then when they delivered our food, which took and hour and 15 minutes, they forgot part of our order and it took them over an hour to bring us that part that was missing from the order. Even the people delivering were embarrassed of the company they work for. I highly recommend not eating at this pizza/italian/greek location.",n6QHk4ByoMRTKeS7yTqc1w,1,1,1,wX_GEV955CUAt-fdhR6WSg
499149,2016-08-03,0,h3BoyKFgStjnBeKO-wLmIg,"These guys get me a great, authentic gyro sandwich, delivered in less than a half-hour.  One star deducted because they never seem to have the tiramisu dessert, but 4.5 stars would be a better rating.  Maestro's is one of the bright spots left in this part of town.",4WRZznAwQmMbRTU0TDpSKQ,0,0,4,JDENJ8RJwYhm5tkdbFweYA
