,date,funny,business_id,text,user_id,useful,cool,stars,review_id
18224,2017-04-29,0,dFmaYj3_cZpmEaL4WSOkPg,"This pizza place is by far the worst in Vegas. Customer service is a joke. They do not fix problems period. Very low quality food. Do yourself a favor and do not order from Sorrento's. EVEN IF ITS LATE NITE and all the good places are closed!!! Its that bad, and they don't care. They did not fix my problem, nor will they yours, and trust me there will be problems. Just awful.....they dont deserve even one star",VPopc2mMPcQOT3gI-Lzkuw,3,0,1,k1HxfgTrvOuvo7VnGVBGZw
47907,2015-09-06,0,dFmaYj3_cZpmEaL4WSOkPg,"Very disappointed. The order was wrong. We asked for white sauce on the pizza since my boyfriend and I have hard time to digest tomato sauce and we actually got tomato sauce instead of the white one. Also, the cheese is almost absent and tastes absolutely nothing. The crust remind me a piece of cardboard box. Really not worth the price and the delivery fees. So I suggest you to avoid the pizza from here.

UPDATE 10/31/2015: The chicken wings are as bad as the pizza, no flavor. My boyfriend asked for mild spicy and he got plain wings. Apparently this place was good a few years ago, we wonder what's happened. Very disappointing, we won't let them a chance anymore.",PL6EwT55wEMJ9yQsLQptUQ,3,0,1,TsrIhtYe6viy0kC0R65l1A
170298,2014-11-29,1,dFmaYj3_cZpmEaL4WSOkPg,"Had the Halal pepperoni pizza and cheese pizza, both excellent, great taste. Owners were extremely pleasant folks.",Yz6deFh2whaIrrzH28UKlw,1,1,4,KdSVlRVzuj47qrf2b8ygTg
199417,2016-08-29,0,dFmaYj3_cZpmEaL4WSOkPg,"We love this place. Delicious pizza, and halal too, so we enjoyed it immensely and the service. Always good service, very nice people. I would highly recommend this place for good food, especially those who eat halal/kosher/no swine...totally an added bonus!",LPLWegmXwbC89sdafbOmhA,0,0,5,HP41jVYA3zs9d-xxxtSMmQ
213323,2016-06-24,0,dFmaYj3_cZpmEaL4WSOkPg,"The food, the customer service, and the expectation for the accuracy of the order placed have always been spot on perfect. Believe me when I say the food is delicious, because it is. #FiveStars!",Rot8lUrzCNINCDPQ2j2ejw,0,0,5,cADvU0AAQcXRnVQOvUmzig
236710,2014-12-26,0,dFmaYj3_cZpmEaL4WSOkPg,"I've ordered from them twice, late night about 11pm. It took over 2 hours. My food was hard and cold when I got it and they forgot MY drinks both times!!! They ended up getting part of my order wrong, had to wait another hour for the rest of my order to come back (the soda and food) and I didn't open my door when they came back.

 PLEASE make sure you ask about the PRICES!!! They will OVER CHARGE you. They charge me $4 for 1 liter of soda, $4 for a slice of cake, $12 for a hard cold medium pepperoni pizza and 6 for something i
Never even got.
 
The manager thought it was funny he had over charged me, tried to be ass over the phone, saying "" I'll take care of you next time"" ...  But I will Never ordering from them again!!!!",0tyDD86j0TGLjdqnSm9HwQ,6,1,1,SyiupPnzrozWg3yzj3-HWQ
401045,2016-06-16,0,dFmaYj3_cZpmEaL4WSOkPg,"The old owners were friendly, and they made good food. The people who own it now are running the resturaunt down the drain. Not only do they not allow customers to use the restroom anymore, but the burgers are raw, the chicken is rubber, and the pizza is somehow oily and dry. I won't be returning. Now I have to go cook this raw burger.",Yh-M9TLL1hlmt-LXcE7nRQ,1,0,1,dE-Ttiuulv2keTrKjm-yVQ
428842,2015-08-04,0,dFmaYj3_cZpmEaL4WSOkPg,"Food was alright, I ordered online to have it delivered and It took more than 3 hours for food to arrive at my doorstep. The food was a little cold and soggy for the time duration and lady on the phone was a bit rude. Also food is a little expensive and 12$ for delivery wasn't worth it. Overall, took FOREVER, decent food, poor costumer service, and a bit over priced, especially delivery. Had a bad first impression on the place. Didn't even provide napkins or an apology for late soggy food. Downloaded app just to write a bad review, that's how disappointed I was.",gxBZjRKZ0U4pzdEk26PFXw,1,0,1,EqQ9yOQfnquWvx2Eb4NfyA
436488,2014-06-14,0,dFmaYj3_cZpmEaL4WSOkPg,"I will never, ever order from here again.

I picked this place based on the Yelp reviews through EAT24.  I ordered the large pizza with fingers, an appetizer sampler, and fries.  I always complete my online purchases through Google Wallet and do so with this.  Order submitted at 8:11pm, 45 minute delivery time.

I get a call at 8:40pm from a guy saying he needs my credit card number, I explain I already paid through Google Wallet when persists that he still needs my number.  I give him the number and again state I've already paid when he says ok, I just needed the number, they should have the food out in 40 minutes.  40 minutes?  But I ordered half an hour ago?!  Oh you did?  Food is almost done the driver will be out soon.

I contact EAT24 because the card thing doesn't sit well with me.  After 20 minutes of negotiating with this place they realize I was being charged AGAIN even after I made sure and said I already paid.  The lady at EAT24 tells me they are refunding me and just confirmed it will be another 45 minutes.

Ten minutes later, I get another call this time telling me they're out of fingers but instead of five fingers they'll give me 12 wings for the inconvenience.  Here's the thing, the deal comes with either five fingers or 12 wings, they're not doing any favors.  When I start to say I don't even want this anymore because of the extreme lateness, being double charged, and them not having fingers, she says she'll throw in a two liter for the inconvenience.  Whatever.

Food gets here: pizza is cold, chicken is ridiculously dry, appetizers are burnt (all except for the mushrooms which I can't eat).  The only thing that tastes good, not just barely edible, are the fries.  I waited two hours for some of the worst delivery in my life.  Fantastic.",sJ7MCqdDuk_kW6QAcYC1Dw,4,0,1,y_Vu62ZvkeXNKHoUPg8Pmg
441882,2016-09-11,0,dFmaYj3_cZpmEaL4WSOkPg,"The gentleman was extremely nice & friendly. He made you feel like you were family.
The pizza was wicked good. We are from Boston and this is very close to our pizza. They are not skimpy on the toppings.
The prices are decent too.
The steak philly was good but small.
Definitely try it, you will love it!!",P8NGRTtMl5F22HPhIvQkZA,0,0,4,DB081MFb5rHhjCmJmRP3wA
611821,2014-01-11,2,dFmaYj3_cZpmEaL4WSOkPg,"I like the pizza ands the owner is really nice. I can tell he puts a lot of pride into his work. Tends to be a little overly greasy, but that's not necessarily a bad thing. It says it's halal, and personally i respect when someone is upfront with their beliefs and true to themselves.",mtEkF85GXAQIFEuP95SNuw,2,2,4,zgJjPNw2RSvGlBvjOW2VFA
647856,2016-05-01,0,dFmaYj3_cZpmEaL4WSOkPg,"Being pregnant, I had a craving for pizza and chicken fingers. The prices are crazy. For delivery it was almost $35 just for a large one topping pizza and chicken fingers. I considered it a treat for myself so I paid it over the phone with my credit card. The lady taking my order was nice, and she told me the order would be there in 20 minutes or less. My apartment building is literally across the street, a two minute walk. And hour and ten minutes later the delivery driver said he couldn't find our building number when we saw him pull into the gate and get right out of his vehicle. The food was warm but not hot by any means and my chicken fingers were so soggy I couldn't even eat them! The first time I tried this place it was great. Now, I doubt I will ever go back again.",DkT632enf5R7WXd0uRnVxg,1,0,1,uL5zj4DbS8UNPWHuFO5qdA
709834,2015-03-08,0,dFmaYj3_cZpmEaL4WSOkPg,"I was worried at first because of the bad reviews, but after reading through them and being able to tell which reviews are from one occasion written by different people I was no longer worried.  I have had the pizza from Sorrento's on three separate occasions and I will be going back for more.  I ordered the 4 cheese with marinara sauce and the meat lovers pizza each time.  I also ordered to go each time.  This is a halal restaurant which is great.  We waited a bit for the pizza to be done because we saw them hand make the pizza so I didn't mind waiting (20 minutes).  The dough was delicious and soft, and the cheese was so tasty.  Fresh tasting.  Don't judge the pizza by the location or the characters near  by.  It seems to be ran by a really nice family.",pmERMI7gfmhnW_S_-BnKYQ,0,0,5,Q7gQnk2cgmZnPjZWoGm1Vw
742309,2015-11-01,1,dFmaYj3_cZpmEaL4WSOkPg,"Not only was the food expensive the chicken wing weren't spicy and my sister called it ""pussy nuggets"" cause they were also small and they were hard which made it worse. And don't get me started on the pizza. . . The pizza was grease as shit that's what my sister also said but she isn't wrong cause the pizza was so grease that the grease went through the cardboard box. So don't get food from here you should order pizza Hut it's better.",RQKxyn4xfVipbk3LnbY8-Q,5,0,1,0MQML9ale-7swyFeoUO5UQ
770533,2014-09-23,0,dFmaYj3_cZpmEaL4WSOkPg,They told me 45 minutes to a hour They took 2 hrs and food was ok. Nothing special. I would not eat there again,sBn1rOr4EtLJuAq5WLyN9A,2,0,1,_Lb2z601lT5W4tpSlkmHNw
815041,2014-05-24,1,dFmaYj3_cZpmEaL4WSOkPg,Awesome restaurant ......must try for people visiting or staying here....The food is ultimate ... specially the pizza and wings.....The people serving are very nice and courteous .it takes time though but it's worth the wait......The food is clean as it is Halal.should try it you will not regret......,Xp-ercglfPWyLkLnzbZg5A,3,1,5,KGJCdcq1m2uC_7ujXvHfaQ
881032,2016-06-24,0,dFmaYj3_cZpmEaL4WSOkPg,The pizza was nice and tasty my kids enjoyed very much The gentleman who took our order was super friendly,r2apvJ3Q0MO3_of4m2mHCQ,0,0,5,kH0WRiL-ldVrm-4E2IuaBQ
882580,2017-09-16,0,dFmaYj3_cZpmEaL4WSOkPg,Ordered for delivery. Took two hours and food was cold and ordered was not complete. Skip these guys and look for someone else. Bad customer service to top it off.,Ns5iCmWjh0H0e4dFYGThCg,0,0,1,FjgnKnPO0mUnhtjY8A1HDQ
900607,2017-05-24,0,dFmaYj3_cZpmEaL4WSOkPg,"order was 40 minutes late , cold , fries were  soggy and undercooked  and didn't really taste  like garlic at all , pizza was ok would not spend  money here again honestly",uG4rYVp1YHijGjA0rzKs3w,0,0,2,YIldOF3gO4n8355gbqv_nw
939729,2014-07-09,0,dFmaYj3_cZpmEaL4WSOkPg,"This place has some of the worst pizza I've ever seen. This was my first time ordering and I had a traditional pepperoni pizza delivered with literally 5 pieces of pepperoni on the entire pie. Hardly any sauce at all either, it was mostly just soggy crust. When I called to complain they told me that everybody loves their food and they refused any refund while cursing at me until I hung up. Stay far away from this pit.",i_cy9fmFrB3-fPK41_SDXg,3,0,1,_EkhgwZLmjXw4Nz6BPhr4w
1074977,2018-02-11,0,dFmaYj3_cZpmEaL4WSOkPg,"Called in for a Hawaiian pizza with white sauce. Guy over the phone wasn't too friendly. He said it'll be ready in 25 minutes. My husband went to pick it up and man over the counter said there was nothing about my order. He said maybe it was another guy who took the order. Also, he told my husband they ran out of Alfredo sauce and had to run out to get more. This was not relayed to me at all over the phone. So he said we had to wait another 15 mins for the sauce and another 10-15 mins for the pizza to cook. That's another half hour or so! So screw it. My husband just left. Horrible horrible customer service! There was no apology, nothing! So sad coz their pizza isn't too bad actually.",E1vQ3DYxer6IFYKPrrBSxg,0,0,1,-dJwEIkPjLXG0GnmqUjJtQ
1081711,2017-10-23,0,dFmaYj3_cZpmEaL4WSOkPg,This place has gone downhill since I first started ordering from them a few months ago. There were multiple problems with my most recent order. They called twice to verify info they should've already had like my address. They took at least 1.5 hours to deliver my order. One of the items was wrong as well.,XxNL91OvvFINoZI9IK3VaA,0,0,2,RZ3xgp3k8OAHcOkBLSOrag
1086021,2018-05-02,0,dFmaYj3_cZpmEaL4WSOkPg,It's a good day when sorrento pepperoni pizza is for dinner . Specially now that the management changed . AWESOME and very tasty pizza,95ZGVPPnyO4clvyne1hQNg,0,0,5,Ml8N68vk9eP1twoC0ABAFw
1101664,2018-01-30,0,dFmaYj3_cZpmEaL4WSOkPg,"I lived in NJ all of my life and spoiled to NJ/NYC pizza. I stopped into Sorrento's after work about 9:15. Dieon made probably the best pizza I've  eaten since moving to Las Vegas in November 2016. The order was to-go,  it took a little time but the slices were the best...oozing with cheese, flavorful sauce and crispy crust. He put the slices in a pizza slice box, with napkins, even two small containers of grated parmesan cheese and ranch dressing. Top-notch. Met the owner and gave him my compliments and rewarded me with a delicious hot pie.",ocUeN8bvqZY32a6M93pHMg,0,0,5,HBkm99P6N4orgzB5VuAs_w
1122760,2015-11-20,0,dFmaYj3_cZpmEaL4WSOkPg,Very friendly owners! Food tastes very fresh and the price is very fair. I'll be coming here again!,tBruA-WlvG1Xu4jx7XpmHg,0,0,5,M2jbHQ-aSkhpHgM5qv11sw
1126723,2017-11-17,0,dFmaYj3_cZpmEaL4WSOkPg,"Is ZERO stars an option? This place had the absolute worst service ever. They took over an hour and half to get me my food, got smart when I called, claimed it was a problem the driver was having but then slipped up and said, ""I just put it in. It'll be ready in a few,"" then when the delivery DID arrive ignored the ""Call First"" note and rang the doorbell. Then tried to get cash from me after I prepaid! Aside from that is the food, yes, they have some awesome topping choices, but why is it, out of 3 times I tried them out, the pizza was never cut right. Twice the pizza was dry, like barely any sauce, and skimpy with the toppings.",DxakQXHDASpU2xjThdHreQ,0,0,1,s9S8Z3I7Suju4ImQlnx_lw
