,date,funny,business_id,text,user_id,useful,cool,stars,review_id
55555,2017-11-21,0,ugIDAeQPfKs9GVBaPUSBkA,"This place is my new favorite sushi restaurant in Vegas. Try #2 Boat, this is sushi combo comes with sushi, sashimi, rolls and soup. My girl friend loved this. She didn't like raw food before but now she asks me to go again.",CxUtB2TO7wAGUO4j8TlZqw,1,2,5,tvBv-4PZFtMout9f-Y426g
564054,2017-11-14,0,ugIDAeQPfKs9GVBaPUSBkA,"Went here twice, one for dinner last week and late lunch yesterday.
I was coming from downtown and it took me less then 10 min!!
GREAT FOOD and Service!",B0_PWhMf8etEGJf3simCPg,1,1,5,YUDjpds3H7LTQZ4la6w65g
999894,2018-01-08,0,ugIDAeQPfKs9GVBaPUSBkA,"The sushi was good but more importantly the service was great. I was a little worried because I was the only one in at the time but their chef reassured me and recommended me a roll. Also, the female servers were very friendly. I'd definitely come back if I'm in the area!",9k6B5fQmZYS2VQvjQ-Ex0A,0,0,5,A16hl4SAMinB32VDtGvApQ
1018425,2018-02-18,0,ugIDAeQPfKs9GVBaPUSBkA,"Misleading description here on Yelp and repeatedly by their staff. They claimed here that sashimi is included in the all you can eat menu. This is important to us because my wife cannot eat rice for medical reasons. The waiter assured us twice that sashimi is included. But only after we drove 20 minutes, settled at our table, and ordered or food and waited 10 minutes, did a stone faced and incredibly arrogant manager coming out to say that sashimi is not part of deal. What a terrible place!",4yyMfJmx7CQH-Jg6jn7GWg,0,0,1,S8hPsp840EYAtqQnOnSPZQ
1420394,2017-12-14,10,ugIDAeQPfKs9GVBaPUSBkA,"Sushi? On the east side? *Record skip*
Mixed in with a million jaliscos, taquerias, and mariscos is Sushiro, tucked into a plaza with a karaoke joint, a clothing outlet, and a Mexican grocery store. If I lived nearby, I'd probably round up just for the convenience of finally having sushi nearby but I ultimately went with three stars because I'd personally drive further to go elsewhere. But this place is A-OK.

They offer AYCE and a la carte, with limited nigiri but reasonable pricing. I opted for the chirashi ($15) which the chef didn't seem to know how to make but he was shown by what appears to be the owner. You can't compare this dish to the chirashis you get for twice the price, but there were a few things to make this version unique- bed was a mix of lettuce and rice, the rice was hot and overly seasoned with eel sauce, and the dish was served with two sauces (spicy chili sauce and a spicy mayo sauce), which were appreciated but unwarranted. The fish was passably fresh, though the shrimp had seen better days. I'm not usually a fan of tamago, and this version had several pieces that seemed to be grilled, which leant an extra layer of flavor and texture that I enjoyed. 

All  in all, my meal was okay. I was the only diner on a weekday during prime dinner hours and the service was fittingly attentive. The dining room is large and clean, and I like that they were playing Jiro Dreams of Sushi  over the bar as I enjoyed my solo sushi meal. I'd pop by again if work brings me to the area again.",bLbSNkLggFnqwNNzzq-Ijw,23,14,3,wj8VurYEvk5lnBoVsEH1qg
1536768,2018-06-20,2,ugIDAeQPfKs9GVBaPUSBkA,"If you're in the area and need sushi this place is A-OK. The place is located in a strip mall towards the right corner, so parking is fine. 

We ordered the shrimp tempura appetizer, tempura roll, golden roll, caterpillar and dragon. All the rolls came out tasting fine. The only thing is that the food came out at different times. I think we actually never received two of the appetizers due to the crazy is the food delivery. :(

All the sushi was up to par. I would come back, but make sure you get all your stuff!",2SpncbS42HX2mBETurEE5g,3,2,3,ob14RBwnMABuVpXFIy7OhA
1642482,2018-01-11,0,ugIDAeQPfKs9GVBaPUSBkA,"I'm here almost every weekend with husband, we really enjoy this place food is great and fresh I really recommend this place.

See you this weekend!",6EVEgxPsDRScxfLt59xcPA,0,0,5,cEEqFn-VjU03WL69z_r5Pg
1670283,2018-01-15,0,ugIDAeQPfKs9GVBaPUSBkA,"Not that many sushi spots on this side of town that do all you can eat and offer GREAT SERVICE (Mariel was the server) ! Rolls were great pretty much got a half roll of each to try them all and see which ones I would get more of next time I stopped by. Definitely recommend the Mexican, white orgasm and popcorn lobster. 
Now some of the cons I did see a couple of flys. The edamade was pretty cold and didn't really like how the Golden California roll tasted even (probably because it was deep fried).
All in all a good place to eat and if you live on This side of town you don't have to drive 30 min to get good sushi and good service, plus when I went they weren't packed so I didn't have to wait to be seated.",Lud6LoVP1LicH8MhQZ_5Lw,0,0,4,UnJxW_N4dDpN9lEECUsYqA
1704816,2018-04-13,0,ugIDAeQPfKs9GVBaPUSBkA,Loved coming here! Attentive & friendly staff. Stopped by twice in a week & even orders sushi to go :),59gA0W1puOajtluXbyIAog,0,0,5,kixM-3CBSEoYkH0I_vD1Dw
1710425,2017-12-18,0,ugIDAeQPfKs9GVBaPUSBkA,"Been here a few times now and I haven't had one bad experience! The customer service is great , I ordered sushi (nigiri) and it was very tasty and fresh also had the regular spicy tuna roll , salmon roll . Only complaint is a small amount of ginger but they brought some so overall a great sushi spot",ng_pk04C0xmeKLcwiYiz7g,0,1,5,XG7RSOvCag8HcgX0-XnNxA
