,date,funny,business_id,text,user_id,useful,cool,stars,review_id
137056,2016-10-15,3,UNMBMKI9FjnO9flxPxV-1w,"Well this is awkward. I do not take a bad review lightly. So, I just called to order a pizza from here, as it has been a while, and was told that I was red flagged in their system to not have my order taken. For what you might ask? Well, let me begin by saying I am never rude nor do I not pay my bill. I am polite and always tip very well. That being said let us go ahead and explore my last experience with Papa Pinny's Pizzeria. I ordered a pizza, it arrived late and cold, I accepted the pizza in my hands and tipped the driver, and upon opening the pizza box in my kitchen it was very apparent the top of the pizza had shifted as if the delivery driver took a very, very, sharp turn...  Like a U turn... which led to the pizza topping shifting a good third worth over. So when I saw this, considering how much was spent on the pie (They are by no means a cheap pizzeria), I called and politely said that I was not satisfied with the quality of the pizza as it arrived. I mean.. Hell yes I want a pizza to arrive looking like a pizza with the toppings intact, who doesn't? The person who answered the phone said they would sent out a new pizza, when the new pizza arrived the delivery driver curtly requested I return the damaged pizza, which I did. I did not choose post anything at the time because I do not like to post negative reviews and understand that sometimes things just happen. We were satisfied with the new pizza and its condition. So, this bad review is because Papa Pinny's Pizzeria clearly does not take responsibility for a poor product that was clearly their error. Shame on them.",PPNtP0cTDDzGftQWTgzq9w,0,0,1,n08aaFCd4gpPID3AbGAzwQ
139793,2016-12-03,0,UNMBMKI9FjnO9flxPxV-1w,"Have orders for delivery twice, the pizza was amazing and delivered quickly. Will be my go-to for a convenient dinner.",3gkfryYaP_glFdKRERXVMg,0,0,5,RBviAT40hCU9gUICaGrswQ
167089,2016-07-11,0,UNMBMKI9FjnO9flxPxV-1w,"I really like this place. The food quality is first rate, and the service is very personable.
The owner makes sure you are happy with the experience, and offers his sincere gratitude for your business.  

  I really like the pizza. I asked for extra thin crust, and that's just what I got. It was awesome.",tLq1YP87NW0W_gKo28GitA,1,0,4,WY_u2Tocvqi6o053-3Udjw
266120,2016-07-18,0,UNMBMKI9FjnO9flxPxV-1w,"Great service, excellent food. The pizza is amazing!!! The crust is perfect. And the staff is so friendly and remember us every time we walk in. We have become regulars and would recommend eating here to anyone.",tKfMXCS07c7EB3GIVpATUQ,1,0,5,wAnBnuERXECNH9SVH16qlQ
267031,2016-05-20,0,UNMBMKI9FjnO9flxPxV-1w,"Ordered delivery and it is delicious! Husband had the sausage and peppers and I had a pizza with artichokes, tomatoes, pepperoni and sausage. This was AMAZING! We will be ordering more often!",whGqgHKeM10mWsy7j7Tekw,1,0,5,aPYsPkveCAEby9fuvdH6_Q
294567,2016-12-22,2,UNMBMKI9FjnO9flxPxV-1w,"We drove out of our way from the Strip because of the Yelp ratings. 

We got the Pinny Signature pizza. It was good, but not awesome or anything outstanding. The pizza knots were ok, but nothing memorable. The sauce for the pizza and the knots were too tomatoey for my liking and lacked typical Italian seasoning. Got the six-piece wings (hot) and they came with an order of fries. The wings and fries were both good and worthwhile. 

Service was meh. The server either wasn't paying much attention or something else was amiss. Kept having to repeat and reclarify the order. There wasn't any language barrier, so I don't know...

While she was attentive, she gave off the aire of hovering over us -which was both annoying and creepy. She also stood behind the refrigeration/display counter staring in our direction when not hovering -no doubt she was watching the game on TV -but it was creepy. 

I'm glad others have had good experiences here. But there are other choices for independent Mom&Pop pizzeria fare -and I think we will continue to shop around.",lPdpluDj1F0amchnGIyujg,0,0,3,0jO7pOMyWlfLhgR0cHNlFg
342617,2017-06-17,1,UNMBMKI9FjnO9flxPxV-1w,"Wow that was weird!  :-P

I just placed an order for delivery from Papa Pinny's and the subtotal without tax or anything added on was $23.  With tax and everything else it came to $29.  I asked to apply a coupon that came attached to their menu for $3 off a $20 order because it qualified by $3 and change.  

The cashier is new and needed to call her boss Jason (or James?) in order to apply the discount.  After a prolonged hold she told me that they would NOT honor the coupon because the taxes can't count toward the order.  

I told her that answer didn't make any sense, and reconfirmed that my subtotal was $23 without taxes, which should amply qualify my order for the coupon.  She agreed.  I asked to speak with her boss but she said he wasn't there, she had to call him on the phone.  

Rather than wait another 20 minutes to get the food underway I just put the order on my card without the discount and told her that I would Yelp it.  I'm blown away that in this age of Yelp and Social Media, a pizza joint would refuse to honor their own coupon.",WleoUwuThl-lhYulljiWxQ,4,0,2,n2ConL4PkG7hImaBAnIImg
356526,2016-04-04,1,UNMBMKI9FjnO9flxPxV-1w,"I've been having really bad luck with pizza around Vegas lately but thankfully this place broke the bad trend.
I just ordered delivery from this place and it was amazing!! The garlic knots are sooo good, i only wish i ordered more of them. The pizza was very good too. I got a cheese pizza with Italian sausage, jalapeños and garlic. I recommend it.
It is more expensive for delivery with the $6 delivery fee, but I'd rather pay more for food that's actually good instead of having free delivery and crappy pizza lol
Will order again",xCDvbp5pkGgPF37Q2F1dNg,3,2,5,-Ru6htSyPEosVT8LXQHwKQ
390885,2017-06-13,0,UNMBMKI9FjnO9flxPxV-1w,"It's ok. Stopped by for a quick snack before piano class. Just had a hot dog and two drinks, service was fast and courteous.",t7ps-lWR212oeu9uCpfmSw,1,0,4,D0EVXQ_XC63_SZ30Esu5-A
407801,2016-05-01,1,UNMBMKI9FjnO9flxPxV-1w,"The five star reviews are spot on. Here's what I liked the best:

1. Warm hospitality and a cozy atmosphere.
2. The bread sticks and garlic knots.Tasty sauce.
3. The menu. Check it out. Great variety.
4. The salmon. Served with salad, pasta, bread, and a nice sauce with capers.
5. Attention to refills.
6. Portions are generous (wife and daughter will finish their pizza and stromboli at home).
7. The check. Very reasonable.

Thanks, Rosie. You're special.",fOzRkhDnZRIlt2YQtYA9pg,1,0,5,NdbihZDA9x0TjqijrV9-3g
410721,2017-02-11,0,UNMBMKI9FjnO9flxPxV-1w,"Delicious pizza (the best in town!), friendly employees, and a great find! If you're looking for a really good pizza place and a great local business to support, this is it! They deliver, too :)",v_FVYqlMxq62AhJwqCT70Q,1,0,5,01c9fcFgmY8ysvbL27vZaQ
431514,2016-08-04,0,UNMBMKI9FjnO9flxPxV-1w,This place has the best pizza I've eaten here in Las Vegas!! It's so good and really fresh! Totally recommend to anyone who wants to go! The staff is very friendly and nice! Great customer service!,TdrQ83sQMHEpgmNudQ4yxQ,1,0,5,AkgMiLbBsC_WS17XTZ_pwg
477816,2016-08-28,4,UNMBMKI9FjnO9flxPxV-1w,"Absolutely worse pizza I have EVER had in my life !!!!! The tomatoe sauce has no seasoning, iwatched them dump a can of tomatoe sauce straight in the line to sauce pizzas. Real authentic Italian huh? NOT! They tried to give me old crust instead of a fresh dough because they said they were ""watching food costs"" if you ask me that's a poor excuse for a restaurant. The ""chicken cutlets"" are dryer than the Sahara desert.DO NOT ORDER FROM HERE!!  They have Mexicans cooking ""Italian FOOD"" disgrace to Italian Food !  Avanti Pizza Is The Way To Go For Authenic Italian Pizza in Hendersong",WOPfFx7DgqgVaH46TPpqaQ,3,1,1,Xx6n_uPmZrPetPFYgV30XA
488851,2016-10-02,2,UNMBMKI9FjnO9flxPxV-1w,What A Joke. I was hung up 4 times. My daughter once. I tried to order off the website from there menu . From there house specials a Eggplant Parm dinner . Was told I am looking at the wrong menu. Then the person in charge is yelling from the background we only got what's on the menu . The funnily thing is I'm looking at the menu . I know they don't make it in a hoagie but that's not what I was ordering. From there own menu under house specials Eggplant Parm. With a salad and pasta. He kept trying to out me on hold but actually hanging up. The person in the background was no better. Place is completely unorganized. Don't tell the leafs are pink when I see there green. Now if your out of the item then that another thing. But I was told I am not looking at the right menu and they they only have what's on the menus That's actually funny because that item was on the me ue,Io-k0m5WiBr8Kd2GjIEYyA,2,0,1,XL0slWqNl7A0AuFkBgLaLQ
494324,2016-04-16,0,UNMBMKI9FjnO9flxPxV-1w,Forget all the other pizza places!!! We found our new place to order a surprise pizza and hot wings from. Everything was fresh and tasted on point. We're definitely ordering from Papa Pinny's Pizza!! Dinner was excellent!!,Z9a1tDT8fVI75qXYwNhPpw,0,1,5,VTdQkaBj-FOODFzbCoWR7A
605725,2016-04-03,0,UNMBMKI9FjnO9flxPxV-1w,"Wonderful first experience. The pizza is excellent, lots of flavor without lots of salt. My husband is a back-east Italian who's very picky about pizza, we will be back.",BgfMWAJTdn3lDjC0-JQmbg,0,0,5,QRjRpQ3syVzLnu-t_00sQA
664202,2016-04-24,0,UNMBMKI9FjnO9flxPxV-1w,"Great find! Great service. The waitress makes you feel right at home, very attentive and friendly. Garlic knots were a hit, house salad was great with the house dressing. Ordered pasta and the clam linguini and chicken Marsala did not disappoint. Will definitely come back as I hear the pizza is wonderful.",kFETx2tQpps--BUmp8zlww,2,0,4,-KhN_pYEQyFd0LBY6So4kg
716603,2017-05-26,0,UNMBMKI9FjnO9flxPxV-1w,"Cheese pizza, garlic knots and fries were all delicious. Also the delivery driver was very polite :)))))",5atUcPnxWA_JL20iaMaI-A,1,0,5,tZLTyBML3BOpxcxRXdF2Bg
721544,2017-01-13,0,UNMBMKI9FjnO9flxPxV-1w,"Papa Pinny is one of my favorite places to eat. A LOT of toppings on the pizza. Fresh and delicious. For me and my friend, medium pizza was enough to finish. Great place to hang out and eat with friends.",j_27GOewzGxjaInZcgfehQ,1,0,5,oitqAN393TnrQ6Mq3axB_Q
824586,2016-04-03,0,UNMBMKI9FjnO9flxPxV-1w,Not from this area and found them on Yelp.  The service was fantastic.  There were 20 of us that came in from a soccer tournament.  The owner and staff could not be more accommodating.  All the food was delicious.  The pizza was hands down the best I have tasted in a long time!  Definitely recommend this place!,GOO3hwos9_hq6OgOLemipA,0,0,5,kDUU18pLD4zbEje8sVuzDQ
839082,2016-10-23,0,UNMBMKI9FjnO9flxPxV-1w,"Soooo amazing!  May have found our new go to for pizza delivery!  Our  very picky teen called the food a religious experience! The pizza, stromboli and the Ooohhh my garlic knots! ! All must have!  Fast delivery too,  which rocks when you work nights, on the run, running late  and starving! Like tonight! Writing this while getting ready and anticipating food awesomeness!",yHN7Phr6_8wuc3-uxI1OFQ,5,0,5,oWQQtvC4iWJ56rU2Azgnbg
848804,2016-04-22,0,UNMBMKI9FjnO9flxPxV-1w,"We've been in Las Vegas over 25 years and have longed for the great tasting pizzas from our Midwest upbringing.  We have tried almost every pizza place in town and we have finally found a pizza that blows every other place in town away.  We found  it on Yelp, and decided lets go......what a stroke of luck and genius.  Walked in smelled amazing, the owner Jason greeted us right away and recommended a pizza.  WOW, YUMMY, the crust is crisp and delicious and the toppings (Pepperoni & Sausage and Veggies) were to die for..(think he brings in his ingredients from Chicago, where he's from)  The prices are reasonable, beer was cold and the place is spotless.  We were planning our return trip on the way home.  Way to go Jason!!!!!  John & Jayne (Packer fans, sorry)",Z_rfMyOvylcs1qza9g4t3g,0,1,5,XKqwgF5cnJyaEPT95MSl4w
850936,2016-04-18,0,UNMBMKI9FjnO9flxPxV-1w,"Incredible!!! Came in cold off the street and let me tell you, I went on the limb and just asked for their recommendations off the the menu needles to say it was unbelievably delicious. Garlic knots, eggplant parmigiana, chicken Marsala Spinoni cake, you can't go wrong!!! Jason and family are super!!",f5YW4alZqxl0U7hk1Oogtg,0,0,5,YSh3z_NLvKPV3a-LDEoUBQ
871587,2016-04-25,0,UNMBMKI9FjnO9flxPxV-1w,We have been to many Italian places and this place has topped every Italian place we have been to.  Our 8 month old loves the spaghetti.  The pizza and house salad with the Italian house dressing is fabulous.  We look forward to exploring more items on the menu when we come back.  You can tell that quality ingredients are used.,nsUDOyscUUJ3tT3Ee8ceTg,0,1,5,kyFNpM1Oo-5ZHTLvb0T8iA
894805,2017-10-20,0,UNMBMKI9FjnO9flxPxV-1w,I waited 2 hours for a cold pizza. My house is 5 mins from the restaurant. Definetly off my list for food options now.,p2s84z1s32mpZ8FEGwmWRQ,0,0,1,3iio30nQFxwMWRxVPUhjfQ
928326,2017-06-12,0,UNMBMKI9FjnO9flxPxV-1w,"We ordered the garlic knots, lasagna, fettuccine alfredo, chicken parmesan, white pizza and a pepperoni/sausage pizza. Every single dish was fantastic. The garlic knots had an amazing flavor and the texture was divine. Highly recommend the garlic knots. The pizza crust was cooked perfectly and the cheese on the pizza was the best we've ever tasted. Chicken was tender and the alfredo sauce was creamy and consistent. Best meal in Vegas. Highly recommend this place.",02kP6KWNEVINxjL8WjqEbg,2,0,5,N6rY2-mUjTwL1V5eb9_4_g
981467,2018-02-10,0,UNMBMKI9FjnO9flxPxV-1w,BEST PIZZA EVER! The service here is awesome. The owners make you feel welcome and have a personal conversation with you. The staff here is very kind and caring. Not to even mention the food here! I have never had better pizza! I love this place!,gdZONl7BhIoL_hBtr1jSvA,0,0,5,6MH2PNqqPKd-HCCsqeZsWg
1016868,2016-05-24,0,UNMBMKI9FjnO9flxPxV-1w,Repeat customer.  Their pizza is just the way I like it and my wife loves their hot wings.  Good service an fair prices.  Now we need to try other items on the menu.,S7GKsEmN5t81_IomI2JcvA,1,0,5,liBjautEHO_VbReYqy3LgQ
1022085,2015-12-08,1,UNMBMKI9FjnO9flxPxV-1w,Family friendly place with the BEST pizza around!!!! Been here three times and will come back as much as possible. I would recommend this place to anybody looking for great pizza! They also have great deals on Groupon right now,Suqg9PkpMu64R13lK_CPvQ,0,0,5,rnoa9vcZTKSCaKSe3kKxSg
1113913,2017-06-02,0,UNMBMKI9FjnO9flxPxV-1w,"This is an edit to my first review.  Papa Pinny's was very courteous, and gave me a credit for a new pizza.  This time the pizza was excellent.  The crust crispy, and well done.  The pizza toppings were fresh and flavorful.  I am very glad I gave Papa Pinny's another chance, it was well worth it.  Definitely will order Papa Pinny's again.

Just got a soggy pizza delivered after waiting for it for an hour.  It's like the crust was drenched in water, no crisp to the crust what so ever.  Total disappointment! Especially for the $26 price tag.",lQTee4RvSpMCGvfpKB7REA,0,0,5,0JR5Gt9yM2vTcjfD_SDUKg
1123904,2015-12-01,1,UNMBMKI9FjnO9flxPxV-1w,Great food! Highly recommend! Prices are reasonable and you walk out the door after your meal with the mindset that your money is well spent! If I can give 10 stars I would!,GMNxpfq85ZMG-FZ6M62jew,0,0,5,pwinm2CC_8jaf4ZKXRtbIg
1134819,2016-05-13,0,UNMBMKI9FjnO9flxPxV-1w,"I took my family here for dinner. I had read the YELP reviews prior and thought I should stop in. We were very impressed as we entered. The restaurant and kitchen was very clean. There were large TV's mounted on the walls playing different sports.  The staff was very friendly and helpful. Jason F greeted us as we walked in, and explained the menu as well as their signature menu items.  The place had a relaxed atmosphere, and great food.  

I ordered the eggplant Parmesan entree.  It came with pasta, along with a bread stick and a small salad... The house dressing was awesome!  We also ordered a cheese pizza for the kids, and a Cesar salad. The food was excellent, and priced well. We will definitely return to this restaurant.",rVl4-u1lF9Y_qmP-pMWxDA,1,0,5,8K9IbO1NneGdK5m6jxm_sg
1174281,2016-01-06,1,UNMBMKI9FjnO9flxPxV-1w,"Bravo. My boyfriend is a chef at a high end hotel on the strip and we both appreciate a clean kitchen and very yummy, fresh food. 
Antipasto could have used a few more greens but it's hard to complain when the pizza is delicious and the meats and cheese are fresh. 
We will be back!",j2kFqrnqM8ntPQ7GgQNEUw,1,0,5,IowK2hGJiTlljyiuYuO3hQ
1212314,2016-04-10,3,UNMBMKI9FjnO9flxPxV-1w,"Was suspect when we pulled up but it was great. Great service. Great bruschetta. Great garlic knots. Great salad with home made dressing. Great eggplant parm. Even great ice tea. Lol

T a must if you want great simple Italian or pizza. 

Manga manga",JyXYcG44G146Bm9kUldQNg,1,2,5,q2daXPSPx6D9OuBjoFgS0Q
1239891,2018-02-19,0,UNMBMKI9FjnO9flxPxV-1w,"Great local spot! Definitely more than just a pizzeria...cozy, Italian restaurant, delicious food, great ambiance, and the owner is great! All of the food we ordered was delicious but my favorite was the garlic bread!!! Highly recommend this place!!!",C9Iy8NZd_w9VJTp5utL7dA,0,0,5,7ddOAS8w1O8PZaxNvw4qng
1240925,2016-04-02,1,UNMBMKI9FjnO9flxPxV-1w,"Decided to try a new pizza place. Glad we chose Papa Penny's Pizzeria! The dinner started off with bruschetta which is really good. I would have posted a pic, but it did not last long  enough to take it. We will be back for the bruschetta! 

We ordered a Hawaiian pizza. It was loaded with pineapple. It was really good. Our kids got the cheese and pepperoni pizza, they both ate it up. 

The waitress was really nice. The owner made sure we were happy with our meal, which we were! 

We will be back for sure.",BPtQh3s-29ayxgFDrkZxxQ,0,0,5,jxfse3xdxUHmmlJQI5qRnQ
1252752,2016-10-20,0,UNMBMKI9FjnO9flxPxV-1w,"Mmmmmmm  The food is INCREDIBLE!!!! I work next door to Papa Pinny's, and we all eat there every day! My fiancé and I are in love with our new spot! The personable staff and owners are so friendly and they open every pie and show you - then they admire their own work. It's a beautiful thing! They make you feel like family. If you're visiting Vegas, or are lucky enough to live here you should eat here. You WON'T be disappointed! If my fiancé approves, then it's truly worth it. THEY HAVE AMAZING PASTAS, CAESAR and other SALADS, DESSERTS, AND PIZZA!!!!!!!! 

Thank you guys for such a great experience, as always!!",UqqOaJb2cMd_imWEfDR8oQ,0,0,5,cRiyTPcBIzk4esKIZsaX5w
1254987,2017-03-17,2,UNMBMKI9FjnO9flxPxV-1w,"Excellent food. Excellent service!

The pizza is what I think of as ""New York"" style - very thin crust.
Fold it. Eat it.

Lunch special - 2 large slices and a soda for $6. Total bargain for what you get.
*might not always be available... I don't know*

My personal bias is against loud TVs in restaurants; but in a pizza place, I can let that slide.
I frequently do some work in this little strip of shops.
Papa Pinny's is certainly going to become  regular lunch place for me.",8la7DygWKVkfpDatXztktg,2,2,4,IyLKPpvDI41hVu699bvmnQ
1284107,2017-08-19,0,UNMBMKI9FjnO9flxPxV-1w,"Trying hard to find a great family pizzeria that we can return to often...  we ordered here the other night and we're going to tonight as well.  Very much enjoyed the food the other day.  Ordered mozzarella sticks and a cheese pizza (YUM!!!) and got a 1/2-1/2 meat loves and Hawaiian  which was a great choice with plenty of flavor, ingredients, cheese as well as plenty of residual greases from all.

This was deliciously satisfying to everyone here. 

Even the left over pizza that was hurriedly warmed in the counter top oven the next day was a treat. 

Will be coming back I'm sure...",e0v4eYy3R6jPRWio3F6gxQ,1,1,5,iEhWc1fpLOO12xWMn8RLzQ
1372414,2018-03-18,0,UNMBMKI9FjnO9flxPxV-1w,Holy moly... went in to grab a snack since we were next door at laser tag. Ordered garlic knots and they were by far the best I've ever had! They melted in my mouth. We got kicked out of laser tag because they don't allow outside food or beverage so we went back to eat at Pinny's and they treated us to garlic bread as well. Owners were so friendly! We will be going back this Monday for our anniversary dinner.,rf4niKb4De2zSopfvE7o-A,0,0,5,fxTsvLEqq6PolzC6i6Hyig
1379038,2017-07-17,0,UNMBMKI9FjnO9flxPxV-1w,"Jessica was super awesome with here Service. She was pleasant and a sweet gal. Because of her I will return trying as much of the menus. I had the Chicken wings and it was the way they should be. Perfect, I was surprise by the presentation, I never expected it to be payed out just like the picture. Lol",IVqH8_R09e97tKFTbIOKaw,0,0,4,gfJ3J-Mb0ybZltWb6TrQ8w
