,date,funny,business_id,text,user_id,useful,cool,stars,review_id
19235,2016-02-02,0,t5vvlSgoeHF9uY6VkokmSg,Not only did they deliver before time super great flavor and very fresh thank you!!!!,QnJyK7AE_prsRojtr_hl2A,0,0,5,iFu_yKsufFN8p3XxoVaLCg
69629,2016-06-10,0,t5vvlSgoeHF9uY6VkokmSg,Didn't even get to try the food. We walked in for dining we picked a table to sit and there was ants everywhere. I can only imagine the kitchen we walked out.,zSqhrFd9SP_PLXCawciCsg,1,0,1,_isNjnOMhDn48uCmBdfh4A
156922,2014-12-01,0,t5vvlSgoeHF9uY6VkokmSg,"Online ordering is super easy. The food was ready to go when we got there. Tasty beef and broccoli! The orange chicken had a little too much breading and not enough chicken inside. Overall, a good experience and quality food.",4x43VyQTmbY-5aiiBg9pbg,0,0,4,i5epezQcgARiguDvMP1Owg
212711,2016-04-25,2,t5vvlSgoeHF9uY6VkokmSg,"Last time we came in and ordered to go, we got the wrong soup, today we went in and ordered to go again and ordered two entrees, they only put two soy sauce packets in our bag and the container with sweet sauce for the wontons was barely filled....",r4sY-L0PSxG5i379gzqCbQ,1,1,2,vtPmjPnpY3sXO3SHci2vYw
271183,2015-10-07,0,t5vvlSgoeHF9uY6VkokmSg,"Always very good, hot, and fresh. We usually get the lunch special. They don't really speak a lot of English, but it's ok because it's still enough to get by. Not overly salty like some places. Prices of the regular menu is a little better I think than other Chinese places.",dhuSI08wN02SByqErWRmCQ,0,0,4,ZcR0lDEu5N7SHKVaUWL2bA
293161,2014-03-23,0,t5vvlSgoeHF9uY6VkokmSg,China one has great Chinese food!!!! And even better customer service!!!! We stopped in and ordered take out and got a great greeting from Rebecca. We ordered and waited just a few minutes before getting our order. The young lady gave us our order and mentioned there was coupons inside for next time. Suprise!!!!!!! We had a extra little box of free fried wontons to try. What a great gesture! We will be returning!!,Jdcn9jA60WjTxHEpR-T7pQ,0,0,5,rYbt5OaGMsEztwFDEif9aQ
440222,2017-12-11,0,t5vvlSgoeHF9uY6VkokmSg,I had the best service here! The food is so good especially for the price!! I will be coming back!,cVaPconIMoEc14RJ6qMQ1A,1,0,5,e03PEUnPtcQnMfezkJKb_A
499699,2016-06-30,0,t5vvlSgoeHF9uY6VkokmSg,Horrible service!! Ordered a party platter and was HIGHLY disappointed. They cheat you on any type of meat for the price that you pay!! I will never ever go back here! There are plenty of more places who give you your money's worth!! If I could give it a negative star I would give them negative two.,g8_cIYZidpCanC-DFR7qBQ,0,0,1,xkw334wJVx8mPk8vCwa4Mg
606686,2015-07-06,0,t5vvlSgoeHF9uY6VkokmSg,"I just had take out2 orders,
One was house special noodle and came home having dinner but was too salty.so went back to get refund ,girl name kailani (she was so bad) there was 5 people working but no one know how to refund.
First she sad she don't know how to refund,and make me to wait 25min.
Then she refund.
I like Chinese food.
I like China one food.
But service in this place 
No good",NL95JTNTh_gebXKSz2ElNg,2,0,1,ddq6D7abgf0G5aelUc8VuA
765168,2015-10-19,0,t5vvlSgoeHF9uY6VkokmSg,"This place is horrible to deal with. These people are fucking idiots and the manager Mary as well. First they get my order wrong. Granted they corrected one part of my order. They can't make something as simple as extra well done crispy sesame beef. When we got it. It was saugy. We had to return and there only solution what to put the sauce on the side. At the other location on Centennial they know how to make it perfect extra well done crispy and guess what they have it delivered to us and it still crispy. This store where we live close by and we picked it up, they can't even do it. They said that with the sauce on top it makes it saugy by the time you get it but the manager wouldn't and listen to what I was saying. How can they make it perfect at the Centennial location they make it extra crispy with the sauce on top and have it delivered and it still crispy. Yeah they're different locations and all named China one but they're owned by the same person they should all be taught how to make it all the same. Especially if you're paying for what you want when you tell them what you want they should be able to make it for you I don't understand why the other place can do it but they can't. And the manager just kept explaining how they make it and how they make it at all the places but she wouldn't listen when I'm telling her they don't make it that way at that place. She said the put the sauce on top it will taste the same. Hell no!!! It was not even close. Its so tangy and nasty. Unlike the one at Centennial it was darker crisper like beef jerky but you didnt lose the flavor and taste crispy but soft inside. DON'T RECOMMEND THIS CHINA ONE LOCATION TO ANYONE!!! The one on CENTENNIAL IS WAY BETTER AND THEY DO IT THE WAY U WANT IT. HELL IF NOT JACKY CHAN IS BETTER AND CHEAPER AND GIVE U WAY MORE FOOD THAT IS SOOOOO GOOD AND THEY GIVE U FREE FOOD TOOO!!! AND WHEN THE MAKE A MISTAKE THEY MAKE IT THE WAY YOU WANT IT AND FOR THE INCONVENIENCE THEY GIVE YOU FREE FOOD LIKE EGG ROLLS, WONTONS, ETC. Also there's no point in complaining to the manager because she ain't going to do anything for you! She will defend her staff even though it's not what you ordered instead of making it the way you WANT( I MEAN SINCE YOUR PAYING FOR IT ) AND had ordered it. The funny thing too is that it says it on there menu it's crispy right under sesame beef. The QUALITY OF THE FOOD SHOULD BE ALL THE SAME IN ALL THERE LOCATION. BUT I WILL NEVER ORDER HERE IF ANYTHING IF I CRAVE THIS AGAIN I WILL DRIVE MY FUCKING ASS TO CENTENNIAL. IT JUST SUCKS U KNOW WHEN U CRAVE FOR SOMETHING AND THEY CAN'T EVEN MAKE IT THE SAME WAY AS THE THERE OTHER LOCATION..I WOULD UNDERSTAND IF IT WAS A DIFFERENT RESTAURANT BUT IT'S NOT!!!",0BWVf4hiNXdgRwBmxiZ0aw,2,0,1,3VyqHZJLEFwh4bEtzCNrsQ
862931,2014-04-16,0,t5vvlSgoeHF9uY6VkokmSg,"Wife and I went here for a quick bite. We normally hit a different Chinese take-out around the corner when we want a quick fix of chinese food but we decided to give this place a try. 

My wife got the combo teri-bowl, I got the sweet and sour pork. 

The beef in the teri-bowl had an odd texture but tasted fine with the sauce. overall she really enjoyed it.

I like to get my sweet and sour with the sauce on the side and that wasn't a problem here. Now overall, for someone to say that the food they got here was the best Chinese food they have ever had is a bit of a stretch. I will say though, that this was the best sweet and sour pork I have ever gotten from a strip mall take-out place. Nice bite size pieces of yummy pork goodness wrapped in a light-crunchy fried coating. Just wonderful!

Bottomline: we will go there again. Service was nice and friendly. Clean bathroom. Large portions and good prices.",_8qu8GfnQCv0yae2i-OU5A,1,0,4,vsUceL8QWXUpg-wgNSABjQ
1039420,2017-10-07,0,t5vvlSgoeHF9uY6VkokmSg,"Our go-to place for our Chinese fix. Best dish is the Hong Kong Chow Mein. My wife probably ordered 50 already, she loves everything else too. Delivery is always on time with hot food and great service.",Ur34AZdvxA05Y_Aw0k_8TA,0,0,5,f6jAhp5SlNliMfNMLNivwQ
1109875,2014-11-22,0,t5vvlSgoeHF9uY6VkokmSg,This place is bland bland bland! I thought I ordered Mongolian beef but it was just meat cooked with veggies! Orange chicken was it chicken? Not ordering again,bzM5rOYcO2wvM7clo8XU-w,1,0,1,DLcnXLfWkL1TIsuSOr7tdA
1225244,2014-04-06,1,t5vvlSgoeHF9uY6VkokmSg,I'm holding off in writing this full review until I hear from the owner or someone else whom is able to make me feel better about giving this place more of my money...,RyVpd9WTfCC4puHIL8x4CQ,2,0,2,WkENPTIaPDaP1DbZzMlt0g
1352630,2014-06-07,0,t5vvlSgoeHF9uY6VkokmSg,Great tasting crab rangoons...very creamy and smooth.  Mongolian Beef lunch special was delicious too.  Great flavor and the fried rice was good too!  $5.99 lunch special is a great deal!,naZhgyS1OJFvHhGUYQh9fQ,0,0,5,MFiBvZt-JQc8eisvjlu6sg
1504779,2016-10-13,0,t5vvlSgoeHF9uY6VkokmSg,If I could put 0 I would. I opened my orange chicken & there is a piece of hair in my food. Nasty asf!,EmCylv3Q47m7H8cDEBi2_g,0,0,1,1P2GW2Y75-S8bzEnLMFWwA
1545661,2016-10-06,0,t5vvlSgoeHF9uY6VkokmSg,Worst Chinese food I've ever had and I only had their Chicken Chow Mein and Veggie Egg rolls!,yT_LQM9GxrThWvkxsqefmA,0,0,1,eXskdvtYrhemxhwH3yKmnw
1689173,2016-04-26,0,t5vvlSgoeHF9uY6VkokmSg,"Delivery was quick and polite,the food not so good ie: no flavor   portions were large but no taste needed tons of soy and garlic salt,thus no return ordering.",NvXEwQfq4Tj47MhRELNKzw,0,0,2,prD1s-ZH_D3_par8zr6Q1g
1731226,2014-03-23,0,t5vvlSgoeHF9uY6VkokmSg,I cannot complain! Good food with very economical price!!! Thank you so much china one!,i5k02SsyFISgaokQgyFZfg,0,0,5,FZRKd5t_EFl-Dr7JHXN4rw
1764354,2018-05-11,0,t5vvlSgoeHF9uY6VkokmSg,"Their beef and broccoli was better the last couple times we had it. Egg rolls are always on point! Flavorful, and cooked perfectly. I'd give 5 stars to the egg rolls! Just inconsistency seems to be a problem. Maybe they felt hurried since I showed up quickly for my take out order. The beef could have been cooked longer, and it could have had more flavor. I could taste the ginger however, and it tasted fresh.",HEEFVAlDk11LyimJkMMs0Q,0,0,3,BQzqrbRpDIld6oOMf4FNDg
1885352,2015-01-19,0,t5vvlSgoeHF9uY6VkokmSg,"Wasn't really expecting much from this little place, but we were pleasantly surprised.  We got a coupon in the mail & thought we'd try it. We ordered String Bean w/Chicken & Black Bean Sauce and Mixed Vegetables w/ Garlic Sauce. The Won Ton Soup & Veggie Egg Rolls were delicious & the won tons are made of chicken, which was awesome, as we don't eat pork!  Veggies are fresh & clean here & the sauces are darn good. It's clean  too (even the restrooms, which was a pleasant surprise.)  Best of all, the staff were incredibly cordial & sweet. The only thing I would change would be the styrofoam dishes. Eek! A stout paper would be preferable. Prices are unbeatable, especially with the great coupons!",mG5O5mLj46JttFQsMosbqA,0,0,4,YGIz_40F7rRt093Ll2In7A
1947489,2015-04-29,0,t5vvlSgoeHF9uY6VkokmSg,"Ordered delivery and the meal was fantastic!

I ordered the Salt and Pepper Shrimp with fried rice. 

They always meet my expectations of Chinese Take-Out.

If you're some nose in the air hoity toity foodie do not go here.  You don't go to a Take-out spot and expect PPP.

Go here if you're looking for something quick, consistent, with great portions. I don't go any where else for Take-out!",TTSrBznyqwJhIphVtOb2FQ,1,0,5,3eqNrSDHex6yUeewdjfL2Q
1950080,2013-11-09,0,t5vvlSgoeHF9uY6VkokmSg,"China One is awesome! I remember I had a bad experience with them a few years ago, but I ordered delivery a few nights ago, and I must say, they've definitely redeemed themselves!

I was sitting at home hungry, while my boyfriend was out with his dad, so I decided to go out on a limb and finally make a decision on my own :P I just so happened to get a flyer from China One with some coupons on it, and I can't resist a good coupon, so I made my decision!

I got the honey walnut shrimp and a large order of Thai tea, the total was a little more than I'd anticipated (delivery charge?) so I used the coupon for free crab rangoon. The food came in a timely manner, and the lady who took my order over the phone was really nice, which definitely added to my experience! 

As far as the honey walnut shrimp goes--OMG! Hands down the best honey walnut shrimp I've tasted! They don't skimp on the shrimp either!! This could definitely feed 2 or 3 people! So flavorful and it surprisingly felt healthy! I knew I made a good decision that day! The Thai tea wasn't too flavorful, but it complimented the meal perfectly anyway. 

Will definitely go back for seconds in the future!",NicUMOcJqapVRz8gAbvGbg,4,2,5,Ra7St7RIbzL3Ly93ZQRzzQ
