,date,funny,business_id,text,user_id,useful,cool,stars,review_id
99779,2014-08-01,0,kd1VNJdd92T2eQ4hqvYQ5A,"I live 2 miles from here and have been wanting to try it. We ordered a large pepperoni pizza, chicken caesar salad (the lunch special), garlic knots, and drinks. We were very impressed with the quality of food. The salad was huge and very flavorful. The pizza was very filling and the pizza sauce was unlike anything we've ever tasted. The owner was very friendly.  We gave it a 5 stars! Can't wait to go back!",wLwqqmw28R1sBWUdKDFsgA,1,1,5,u8S6kyf0YDkBcpMgmRugTA
102153,2016-07-20,0,kd1VNJdd92T2eQ4hqvYQ5A,"I like their pizza, but am frustrated at what just happened. I ordered online, which says they close at 845, I selected delivery and went through the entire order process. About 5 to 7 minutes later I get a phone call saying I placed my order after 830, (he said 834 to be exact) which is when they stop delivering, so I could come pick it up if I still wanted it (even though online says 845). Funny thing is, the time stamp on the email confirmation I received said 829, which means my order was placed before 830. I don't like lazy and a good business goes out of their way for the customers. Quality of food isn't the only thing that will keep your customers, it's quality of service as well.",XoPaabCtVSBNmzHy1MKSHA,0,0,2,4BHjmAkY-YkfGLcRd0I26Q
104035,2016-02-07,0,kd1VNJdd92T2eQ4hqvYQ5A,"My favorite place. I usually indulge in Tuesday because it buy one get one. The pizza is good. The wings and fingers are great as well. I'm more of a pizza fan. My wife a wing fan. It's nice we can go to one place and get something we both enjoy. 

The staff is great. They always take our order with a smile and don't mind our little tweaks. 

Since we moved we still make the trip for the pizza.",SC_HPOrhH2hdZ0Y5vxXrpQ,0,0,5,Ixyn4bWJaBqjEDAt8o_P-A
128593,2015-03-08,0,kd1VNJdd92T2eQ4hqvYQ5A,"I don't like wings! But, we tried the Sunday & Monday special that includes the bucket of wings....Awesome!!! I couldn't get enough!!! This is the only place that I will eat wings!! Their food is so delicious...my mouth just watered lol",_VT-i_14gcMejbegNC7esQ,0,0,5,yp8eHO_g7XAtOUzEgI3Zgg
133420,2012-09-09,0,kd1VNJdd92T2eQ4hqvYQ5A,Good New York Style pizza at a great cost. Really delicious legit crust ( I am from the East Coast). Garlic knots are also excellent with fresh crushed garlic and chicken fingers were also very good. Would definitely recommend to anyone in Northwest Vegas.,4odYObI8Tsnf7o73FWRepQ,0,2,4,lM0VXlBGj3K34j_emSxImA
134080,2015-12-21,0,kd1VNJdd92T2eQ4hqvYQ5A,Ordered delivery the garlic knots tasted old the pizza was cold and tasted plain be warned the small is only 4 slices! They are overpriced considering the food isn't amazing,KBcDopFPmo5A40Z5mqUlxQ,0,0,1,IOzFRMSqIcxhJ73sg5wBTw
152005,2015-09-27,0,kd1VNJdd92T2eQ4hqvYQ5A,"I'm suppose to be on a gluten-free diet but i make exceptions when the food is dam good. Their buffalo chicken pizza is something else entirely. So flavorful with a nice little kick. My only complaint is that they are not open late(9pm). As thats when my 'glutenous-gluttonous candida yeast' cravings really kick into full gear. Oddly enough I can't find them on google maps. Only Yelp. Maybe they should fix that. Don't forget to get two or four, or ninety nine garlic knots. You won't regret it.",sIUjzkPgGA_ZIwFKq8pz6w,0,0,5,dMATkvxK49weUI8YL0ZkMA
159863,2012-12-02,0,kd1VNJdd92T2eQ4hqvYQ5A,"Their wings were decent and their toppings were fresh, the pizza was cooked well, but something was sill missing.  Overall the pizza was pretty bland to the point I wasn't sure there was any sauce or seasoning on it.  If you are in the area and you are willing to pay the price I would recommend North End Pizza instead.",h2XhkJmkC60XsLfKjB1O7A,0,0,2,-KBhQEO7wnP6T4dpkYDvsg
208264,2014-01-24,0,kd1VNJdd92T2eQ4hqvYQ5A,"GLUTEN-FREE AND AMAZING!!!!! Now that I've shouted it to you, I finally found a pizza that I crave. Not a cracker-crust or a board, this gluten-free crust is delicious. The sauce has a delicate blend of perfect herbs and spices. The owners truly care about their product and it shows.",n-5bUdxuGEHL3Kc2Pl8vcQ,0,0,5,LAp0q2E8_XqMyKOV1iUE6w
222833,2014-04-26,0,kd1VNJdd92T2eQ4hqvYQ5A,"I'm a recent NY transplant and I tried Above The Crust on a whim one day. I've tried a few other places around town and NOTHING is as good! I'm addicted to Above The Crust and I drool just thinking about it. I eat there at least three times a month. I can only speak about the cheese slices (because why bother with toppings? It's just so good plain!) and they are perfect and never disappoint. I ask for mine well-done/extra crispy. 
The owner and whole staff are incredibly friendly! Just GO here!",M949R0MsatXBMn8mPyUfsg,2,4,5,AJILiTFQIPsZqv-JVzOueA
304833,2016-03-04,0,kd1VNJdd92T2eQ4hqvYQ5A,"Amazing food and service! I ordered the philly steak sub and the pasta. I usually hate cold pasta but this side was extremely delicious. The sub was really good too, not one complaint about this place.",twX3HEajCF3pLWjldmSQ2Q,0,0,5,o_I-0fdMirNuNn4kAoIYEA
356849,2016-10-09,0,kd1VNJdd92T2eQ4hqvYQ5A,"We saw great reviews, and decided to try something new. We got the $35 large pie and wings deal. The pizza is fine not special. The wings are dried out, we asked for olives and got a bare sprinkling $45 latter we are sadly disappointed  we won't be going back.",fRruoViaFs8zvChD6VoQGA,0,0,1,3PNXCZIGD8HhCTxoiBXF8w
375716,2016-07-17,0,kd1VNJdd92T2eQ4hqvYQ5A,"My order was wrong and I am still giving them 5 stars!! A restaurant can have great food and fail due to poor service, Above the Crust need not worry about that! 
I ordered off of Eat24, as my child was throwing a fit and making it impossible to have a conversation on the phone. I chose the chicken fingers, garlic knots and the 2 slice special (one w/ pepperoni and sausage the other plain cheese) that also comes with a 20oz drink. I was not kept waiting long! My delivery driver (I did not get his name) was friendly and did not make me feel rushed trying to hand off food as some do. I noticed he had no drink in his hands. Right away he apologized, the problem it wasn't printed on the ticket so he wasn't aware my order needed a drink. He offered to go back and get it, as tonight is my soda night and I really wanted that soda so I readily agreed. He was still so friendly (most drivers get a little attitude when they have to go back for something so small)
I go to dig into the pizza and realize that I got 1 sausage slice and 1 pepperoni slice instead of 1 w/ both and the other just cheese. I call to see about getting it corrected as my kid can only have cheese pizza. Once again the most friendly service. They get it set up to be resent. When my doorbell rings I am expecting my previous driver with my drink and corrected pizza, what I got was the OWNER. He wanted to personally apologize about the mix up! Anytime the owner communicates with customers just shows how much they really care about their business, the fact that he got in his car to bring me my pizza and 20oz drink is AMAZING!
Now let's get to the food! The chicken fingers were phenomenal (I am a self proclaimed chicken finger snob) my kid couldn't get enough of them! I don't know if they are freshly made or frozen (as they are really uniform in appearance I am leaning towards frozen) either way they are awesome! The garlic knots had the perfect ratio, not too garlicky not too doughy. The pizza was delicious! I am a ranch lover... The ranch here is soooooo good! I could literally just spoon it up by itself!
I would recommend this place on the food alone but I will rave about this place for their service! My advice to you fellow yelpers, call in to order. As the Eat24 order gets a little mixed up when put into their system. GREAT PLACE!!",pfNoPKGu--M7o9-m2e5QJQ,0,0,5,08_-E06KaEBOC1wuGAgHUQ
419265,2015-09-08,0,kd1VNJdd92T2eQ4hqvYQ5A,"I'm from New Jersey and I know great pizza!  This is the place in Vegas!  None better. Perfect crust and sauce. Cooked just right and Joey is a class act-without a doubt my favorite place!!

Susan",rVYYQWJJQk9IfoCnA06E-g,1,0,5,-2hht-2jNNv1iPsXTDCQTA
419818,2017-04-09,0,kd1VNJdd92T2eQ4hqvYQ5A,"My family has been a huge fan of Above the Crust for many years.  Unfortunately, it has gone downhill in the last 6 months.  I believe there is new ownership (or management), and you can tell they are skimping on quality.  In the past...I was more than happy to spend $30-35 for two large pizzas, but I can't justify that price now.  It's just ok, and we have to start looking for another place. :(",qh_mesWgNgU0_hQrgRpdEw,0,0,2,pSjPagHUl17Ex3NCqBZ7yg
427028,2015-07-23,0,kd1VNJdd92T2eQ4hqvYQ5A,Love this place!! The menu selection is great! We have ordered three times now and everything is perfect! Everyone is sooooo friendly too!,FXD971rmpVFNXzars7d80Q,1,0,5,rnDeVrylfi8QfSJi42kh4w
436118,2015-02-14,1,kd1VNJdd92T2eQ4hqvYQ5A,"Great Place

I've been living in Las Vegas for 41 years - a transplant from NY - we finally have a great pizza place in the hood...... I just had the Friday night special delivered - large pizza and a bucket of fingers - absolutely delicious.  The pizza came hot and the taste was great, as was the honey bourbon fingers.... the delivery person (Jorge) was delightful and pleasant.  I highly recommend this place.",n4IRzSqlRdGvb7YAhO2oaQ,1,0,5,HEvdmWW-BOz5f3JcuYk5zg
451278,2014-01-28,0,kd1VNJdd92T2eQ4hqvYQ5A,"I'm from NY, got a slice and wings. Slice was really good, wings were good too. The owner is from NY and is really nice. definitely will be goin back for some legitimate new york slices.",Bd0mIw3DaVpbD-fs8GaUdA,0,0,5,Z-iOHaz1nANVNgp0JA0cIw
536873,2016-01-05,0,kd1VNJdd92T2eQ4hqvYQ5A,"Love this place. Routinely order from here for UFC events and football.  So much better than your typical franchise like Dominos or Pizzza Hut.  Real hand made dough and just the right amount of grease!  I'm an east coast guy and know how real Pizza tastes, not this 11 herbs and spice sauce nonsense you see from the franchise models  I need dough, sauce, cheese and grease. I need them in the right combination, in the right proportion, from a perfectly heated oven...and  cooked for the right amount of time.  So far this is the only place in Vegas that I have found that knows how to perform this east coast magic. 

 Place an order and it is always on time to pick up, usually even early.   Reasonable prices, and a super friendly, well trained staff.  And yes, they do deliver if you are actually that lazy.",Mak0Ag6w83yScBMgpmZePw,3,1,5,Awme4T6pEgJO8pmxHoaaNQ
585601,2016-06-27,0,kd1VNJdd92T2eQ4hqvYQ5A,Amazing food!! The breadstick are mouth watering and the service is wonderful! They have some of the best ranch too!! Must try!!,wLCO8p3ye89b0sRkVUNusA,0,0,5,yRZ_cGL4_razTJ9X0ZRLaw
633327,2014-08-08,1,kd1VNJdd92T2eQ4hqvYQ5A,Wonderful pizza!! For the last couple weeks we've been ordering from here and it's just perfect every time!! Tonight was the baked ziti pizza and mmmmmm mmmm!!,I-VlMlNR0N-SN2EuYkwL6g,1,2,5,2MYZXMDHaW7LdWWoPnzCMg
644080,2014-01-29,0,kd1VNJdd92T2eQ4hqvYQ5A,"Came here last Friday night based upon the Yelp reviews and it was convenient. We got the large AC special pizza for $18.95. The toppings were green bell peppers, onions, sausage and pepperoni. The sausage was round and thinly sliced like pepperoni is. The portion of sauce was okay, not skimpy but not overly generous. The sauce had a slightly sweet flavor to me, which I didn't prefer. Tasted home mad though but still doesn't necessarily mean it is excellent merely because it is home made. 

We took it home so I can't judge whether the crust was crispy or not - we heated it back up when we got home prior to eating on a pizza stone so the crust was crispy. So overall decent thin crust pizza, not on par with Lombardi's in NYC or such but decent. I am a thick crust girl but as thin crust goes I prefer the thin crust (and thick crust) over at Dom Demarco and I personally think that is more ""authentic"". The caveat being I am not from NY but I have ate my way through it.  

I think the price is a little steep for what you are getting but I am glad I tried something new. I wasn't thrilled with the ambience in the restaurant, that was the deciding factor in taking it home. They tried to make it a warm, fresh venue with the paint and decor, however, the acoustics were poor and although there were only a few people in the restaurant it seemed loud.",xECpt0seSDbTmt1mGcfffA,0,0,3,MliYPblIg1DOgzLeYZxx2A
731491,2017-03-30,0,kd1VNJdd92T2eQ4hqvYQ5A,You guys forgot to cut my pizza at all.... Like not even one slice in the damn thing.... But on a good note it was delicious but your marinara sucks.. Thank you for the delicious pizza. Please remember to cut the pizza tho. Thank you,Lvpd0tX8FTh1CknEbjllQg,0,0,2,ufiTAJP9RQn4sfCVRJuF2w
758854,2015-01-13,0,kd1VNJdd92T2eQ4hqvYQ5A,I highly recommend this place me and my girlfriend came here the other night the staff was friendly and the pizza and garlic rolls are really good ill definitely be coming back,6k6LmsJDdM1RFkG7LJ_7NA,0,1,5,rmyyxC7qfgNFyT6FRjuBFg
796435,2014-02-12,0,kd1VNJdd92T2eQ4hqvYQ5A,Been living in Las Vegas for a good amount of years now and I must say I was very pleased with the pizza from Above the Crust pizza and you can't go wrong on Tuesdays when their large pizza's are 2 for the price of 1!  The pizza has a very good crispy crust and a good amount of cheese and sauce.  The sauce is a tad bit on the sweet side but at least it has flavor which I can't say about other pizza joints in the area.  The only thing that is holding them back from a 5 star review is I felt they could've added more pepperoni to the pizza.  They're kind of cheap when it comes to toppings.  I will gladly be visiting Above the Crust the next time I'm in mood for a NY style pizza on Tuesday.,IOk29AUU_LdI1qsnNKEhSg,0,0,4,SFkr7GIVc5zNX3LBtU1csQ
809966,2017-06-15,0,kd1VNJdd92T2eQ4hqvYQ5A,"Decided to stop by and check out this place based on fellow Yelper reviews.  As soon as I walked in the door the yummy aroma made my mouth start to water.  The restaurant was neat and clean, and the specials were clearly posted.  The staff was friendly and believe in service with a smile.  I visited around 7 PM and there wasn't anyone ahead of me, so I got my order wicked fast. I ordered the daily special: 2 slices with 2 toppings and a drink for $7.52 after-tax.  I also decided to spring for a 99-cent garlic roll.  The garlic roll was soft and warm and made with real garlic chunks (Yum).  The pizza was just average to me... not bad, but yet not outstanding.  Overall, I would visit again if in the area and needed some quick eats.",7f6GFDymtNuE0jVxAbSBlQ,0,0,3,vdRTGp7CXs27epPXkUPq5A
823549,2014-06-23,0,kd1VNJdd92T2eQ4hqvYQ5A,Well my mom came in here for lunch today with some Co workers and insisted we come back for dinner. . My father and I had the fried zucchini as an app which was incredible to say the least!  And we also had their baked ziti pizza. ....TO DIE FOR! My mom had the meatball parm sub that's or of this world. . The sauce is home made and so full of flavor it should be illegal!  If your not eating here I don't know what your doing with your time!,sD-OXryGwpty4Q2BoEs1dg,0,0,5,zty2sUt6FSO7e0QOhMyM8w
852823,2014-11-25,0,kd1VNJdd92T2eQ4hqvYQ5A,"My husband and I love pizza!!! We found this place by looking up pizza joints, we came across this place, We read there reviews 4 1/2 stars so we decided to try it today.  Pizza was not good!  It tasted like processed cheese!  Pepperoni was okay, crust was okay.  Service was good and clean.  Later in the day, my stomach did don't feel well, lots of heart burn, which I never get. Good pizza deals but not good food, will not eat there again!",UUN-BEQB-Lcl8X-Be0bt1Q,1,0,1,FX3Fx3dI4rsxHl_fSAmuGA
