,date,funny,business_id,text,user_id,useful,cool,stars,review_id
87528,2017-06-29,0,_RiwESa2w64ls6y_5tE4CA,With so many sushi burrito spots around this one doesn't really stand out. My burrito was really lacking flavor. And my friends poke bowl was lacking sides. You could add on more but for the price I  feel that adding some seaweed salad or veggies shouldn't cost extra. Won't be returning.,V-Y2bJWLjKlxr_gn-YIkUQ,0,0,3,V-hDg3hNo8We2FuKgTVGqw
123333,2017-04-04,0,_RiwESa2w64ls6y_5tE4CA,"Just okay. Large portions compared to some of the other, tastier, sushi burrito spots in town, but have an over abundance of cheap fillers like imitation crab and lack flavor. Very friendly staff and overall enjoyable dining experience.",IMp6bc7PwIeU0X2lTMRAgA,0,0,3,hDKi9Ik9Wx7Azj0ewUW1Kg
154680,2017-05-14,0,_RiwESa2w64ls6y_5tE4CA,DELICIOUS! it's like all my favorite sushi and poke ingredients in one bowl. Friendly and helpful staff. Go here now!,1xKUvh38NyVViX3lgtz-Tw,0,0,5,h-anrEeNsZh2vAHmzMajVA
169831,2016-11-30,0,_RiwESa2w64ls6y_5tE4CA,"Tried Yoshi Burrito for the first time today. The flavor was definitely a 5/5 but the I found the burritos to be a bit small for the price. Between the helpful staff and delicious food, I'll be back. The Mexican street corn was too notch as well!",EsAOgklvX14tL_1vuL1uqA,2,1,5,b3__yvPWbNowxs9zZ9dt5w
222918,2016-12-14,0,_RiwESa2w64ls6y_5tE4CA,"This place is awesome! The fish taste so so fresh, (I am very picky when it comes to sushi)  and there are so many tasty options! I chose to build my own sushi burrito,the employee was very nice, she recommended a good sauce to pair with it,  and the dining area was very clean. Sooo , great food, great customer service, and super clean, Definitely going to be my new go to spot for lunch!",0GYDVJouuIBO-8v0ngt6xw,4,0,5,Zyw6LP08XHyHyG_hB7DXNQ
301124,2017-07-24,0,_RiwESa2w64ls6y_5tE4CA,"So yummy. Really fresh fish and the nicest staff. I got the bowl and they let me taste sauces before I made a decision. 
The brown rice was perfectly cooked. My husband got the sushi burrito. He loves it too.",EwwHBRAjtpI-05Vk0RKaeA,1,0,5,_bAC98XNNKUBDRK49-TKkw
391292,2016-11-27,0,_RiwESa2w64ls6y_5tE4CA,"Spicy Tuna bowl was awesome!! Service was great and the place is spotless! This is so important when serving fish! I crave YoshI burrito, can't wait to try more!!",gp0q0JvKKmVfKz9dwDA3EA,4,1,5,2OU_xNvccNVYQaCmYZ8MBA
424292,2017-07-27,0,_RiwESa2w64ls6y_5tE4CA,The miso soup is amazing! Staff is awesome and friendly. Lourdes was very nice! highly recommend,rwMcgsYm0j4LWEUwvkFhBw,2,0,5,qyQ326A6j6PJbz51MjI4CA
460692,2016-12-09,0,_RiwESa2w64ls6y_5tE4CA,Been to a few of these places. But Yoshi burrito stands out. The employees are smiling ready to answer any questions. Very friendly. The portion is huge. Either bowl or roll. Each time I come here ( 7 times since November) the food is always fresh. Please keep up the good work. Also owner/manger Harland walks around to see how our meal is,qpYSQe0U_ogyZlvUDc8-0w,3,0,5,GiSiZ0Mfxw3wJPG4pA55-g
510829,2017-01-01,1,_RiwESa2w64ls6y_5tE4CA,Sorry Yoshi burrito but I Was very disappointed. I Tried this place cause it was close to my house. The sushi burrito was awful but the sushi bowl was ok. Go the extra miles and go to soho or Jaburrito.,xJ9PypU63UxIWiUAiUiS4g,3,1,1,5tIq6Ct8VcjyeYFdPS8AGg
515741,2017-06-23,0,_RiwESa2w64ls6y_5tE4CA,"Super friendly staff, great quality food. Nice selections of veggies and topping for bowls. The place was clean, plenty of seating and nice and air conditioned. 

We ordered two build your own bowls with ahi tuna poke and the poke was great, loved the selection of sauces, and the portions were very filling. I couldn't finish the bowl if I wanted to.

We will definitely be back :)",gXzPLCUOO9P1Ewp3_YgvWg,0,0,5,ZOgIfMa_eo7a9JgIPuj_-g
557437,2016-12-18,0,_RiwESa2w64ls6y_5tE4CA,Quality and tasty sushi ingredients in a burrito? HECK Yeah!!! This is magic in the forest right here. Tasted very fresh. This will become a regular stop for me. I made a promise to myself to stop eating out so much. That just went out the window. Thanks guys. Both food and service is top notch.,1rtZB-TA6Z314ZIMyxJD9w,4,0,5,7WE2buoJP_RfUbPrQdokMg
612929,2017-03-04,0,_RiwESa2w64ls6y_5tE4CA,Yoshi Burito is my favorite sushi burrito/bowl place. The staff are super friendly and accomodating and the sushi is super fresh. Portions are very generous as well!,M5_n-DBErcQa5r0NggZu6Q,0,0,5,_2HB0Lx7knfemWg8TsgWEw
