,date,funny,business_id,text,user_id,useful,cool,stars,review_id
96310,2017-05-15,0,cbgIpJwmPVI6Zf7nUIXdFw,"Good food friendly and fast service! Love that they have a lot of variety on their menu and that they deliver...so no matter what mood I'm in I can find something I want on their menu plus the convenience of delivery! Got chicken fingers with fries, garlic knots and a slice of cheese cake for later and it totally hit the spot.",xK6grS5fuYTcwnLLKPw3TA,0,0,5,xCqIu5GjrM7YUEg8u4javg
206842,2012-05-24,0,cbgIpJwmPVI6Zf7nUIXdFw,"Completely disgusting! I ordered the Philly cheese steak sub and my husband ordered the meatball sub. My sub was very dry, the meat was tasteless and tough. My husband on had meat balls and marinara sauce on his sub no cheese at all which usually comes on a meatball sub. The fries were tiny and appeared to be refrozen then baked. This is the worst restaurant I have ordered take out from since I moved to Vegas! How can you ruin a sub? I mean really its sandwich! Come on you guys have to do a better job with your menu.",RkVOrB1NTX2dvg5Agp8klw,2,1,1,HdjOllNcAok5_dkM99Qylw
259215,2016-04-16,1,cbgIpJwmPVI6Zf7nUIXdFw,I highly recommend this place!! The white pizza was very good!! Good atmosphere and friendly service!! Francisco was very helpful and friendly!!,wOq9a4I6CHDHJVhJ5Qkf7g,0,0,5,hXti4B3iUXiOrD-0-JfYZA
296227,2013-07-24,0,cbgIpJwmPVI6Zf7nUIXdFw,"Whoo hoo!!!!!    VEGAN PIZZA AND ENTREES :)    

Vegan pizza with Daiya cheese and up to 3 veggies, vegan baked zita with Daiya, vegan calzone.  Very nice, friendly and knowledgeable counterhelp.

Only drawback is they don't offer vegan pizza by the slice.  Wish they would do so as well as offering ""meat"" options such as vegan pepperoni, chicken etc.  

I got a small (8"" 4 slice) green pepper olives and mushrooms.  It only took about 10 minutes to bake it.  It smelled wonderful on the drive home; tasted wonderful when I ate it. Sauce is not an overwhelming tomatoey taste which is great, as I can't stand tomatoes.

Would be nice i they could develop a vegan dessert (cannolli or cheesecake).  I will be back.",VrAo40MP-MaHzJb9aSypnA,0,0,5,pnZCMiPjl_ny82_8MPhLJg
358535,2016-05-04,0,cbgIpJwmPVI6Zf7nUIXdFw,"This place is awesome, i didn't even care that it was delivered late cause they're under staff, but the food was hot when delivered, the serving was more than i expected and it taste so good. And thank you for letting me know that it's gonna be late delivery (which i understand) unlike other places that doesn't care. 

So keep it up and for sure i will order here again. Thank you again!",gq_394NI-qlFXXeBUoJAoQ,1,0,5,ov7V9NDQs8uRNkzClbfh3g
373463,2011-06-12,0,cbgIpJwmPVI6Zf7nUIXdFw,Very good service. Little bit out of the way. Great prices for the quantity of food served. Chessy garlic bread very good. Thick crust pizza good.,XEM8TkC3M9UjRFkmkIaWtg,0,0,5,ThX_UAv6YJFgKBztFxUX-w
387639,2016-05-14,0,cbgIpJwmPVI6Zf7nUIXdFw,"Came after graduation with a huge party of people and staff was amazing. We were taken care of, food came out in a timely manner, and best of all delicious vegan options. We got vegan garlic knots and vegan pizza.",ROEg3Bs1oqM_aLY13cV5qA,0,0,5,yr03BrjBaDGcZTNH9IlsRA
485815,2014-09-22,0,cbgIpJwmPVI6Zf7nUIXdFw,"I'm going to give this place a solid 4 stars. I ordered delivery. They told me 45 mins, it actually came in about 30 mins I ordered a large pizza cooked well done and crispy, which they did. I also ordered wings, with hot sauce on the side, which they also did. i got what i asked and paid for, so i am happy with that. Food was pretty good. It didn't blow me away, that almost never happens in Vegas due to the mostly non-discerning folks who live here. Most people here are really into chains, which personally i despise. therefore there's not a whole lot of collective demand for stuff to be exceptional here. but it's all good. i will probably order from here again.",H4e5EO1hPgTXP5oigLp6sA,1,1,4,ZjtPnrjdc8SCqvduCYUpgg
514577,2015-09-12,0,cbgIpJwmPVI6Zf7nUIXdFw,"The pizza had a weird aftertaste,when I attempted to get my money back for the uneaten portion,the cook? Told me no one else complained,even going so far to ask a patron in the restaurant if there was anything wrong with her pizza! I pointed out none of this mattered,concerning the taste of my pizza,and I just wanted my money back,he told they already made it and delivered it,so that was that. Very unprofessional and rude!!",37Urf4bNS55IUhvCj4uwtQ,0,0,1,7uxbV2M2ADG9gZBINdLMNw
543855,2015-10-01,0,cbgIpJwmPVI6Zf7nUIXdFw,I have ordered from this place several times.  Each time the delivery was quick and the food was great!  Definitely recommend!,fv_BaF2flPjixP8N_yW83A,0,1,5,Dcvikm4CLli17aDHBuxCkA
596304,2017-02-20,0,cbgIpJwmPVI6Zf7nUIXdFw,"The food was delivered over an hour and half after I placed the order. I called the restaurant twice and explained my kids needed to go to bed, only an apology was offered. The restaurant blamed the driver and suggested the food was just waiting to be picked up. Hmmm doesn't sound fresh after an hour and a half. The fee and tip had already been added to my order. I will not order from this restaurant again. I order at 630pm pizza arrive at 753pm. 

In all fairness the pizza was flavorful and a nice change from other local establishments. Salad was warm, garlic knots were burnt, pizza was good.",TxOcyUR0NhBP76dy3VDMiQ,1,0,2,UoGRrt0rEnh2AkskfjaXnw
602016,2017-06-25,0,cbgIpJwmPVI6Zf7nUIXdFw,"I don't understand iv been so excited to come for the vegan options I walk in told the guy we're excited for the vegan options and he says"" oh great more vegans"" he then starts to tell me the specials I asked if there was vegan meats and he looked at my like I was a damn idiot.. and smirked and said no. Only daiya cheese.:never coming back",BwaRMOYqG3AXqHd8AEtHoQ,2,0,1,ZNL2jdBCTge2-cx90_zyiQ
618350,2014-06-22,0,cbgIpJwmPVI6Zf7nUIXdFw,"Always skeptical about new vegan places, but was extremely happy....  Our server was beyond friendly, helpful, and attentive... 

We loved the pizza and the pasta.... 2 dishes had enough to share, and enough leftovers...  Definitely will come again soon!",MIw1lFblL4E_O9yktGQXwg,2,1,5,VrRGRcAefRK5ahaBY_Mpvw
624423,2016-06-04,0,cbgIpJwmPVI6Zf7nUIXdFw,"The food was good and the service was genuine and thorough. For our daughter, it's hard to find a place that has gluten-free crust (without eggs) and vegan cheese, let alone such a combination that tastes good to her. She loved it!",2rjgYAPrzAXZk6uv0UY8Cw,0,0,5,SDhxqNbKJQdn1776d3jhEA
624897,2016-06-14,0,cbgIpJwmPVI6Zf7nUIXdFw,I ordered once for a delivery and I was shocked how fast they are the food was so good I got a vegan pizza and a vegan brownie both were yummy. So I decided to in and check the place out. The guy that works there idk his name is so nice and you can tell he cares a lot about his customers. I tried to order a vegan burger they didn't have any *bummer*  . I know you could tell my face was blanked because I didn't know what to get but the guy offered to make me a vegan pasta that I didn't even see on the menu. I agreed to it and it was so good I was so full and satisfied. He went out of his way to make sure I had a great lunch that fit with my eating choices. I would go there again any time I do live 10min away,msPmOG7Bcr5nTIgGZQlzCQ,1,0,5,4LJG-QJ0LWQxgmEgMJB4sA
647003,2013-03-10,0,cbgIpJwmPVI6Zf7nUIXdFw,"For the price and the fact that they delivered in the time stated was a great start.  To add to the value, I could get a small pizza since my husband prefers pasta and I hate that I have to order at least a 12"" from other places and I throw half of it away.  All this being said, the food was very good and I would totally order from here again!!!",fiIh6upnK2sU5ZAHDRdZQg,0,0,5,2YvumjZegZzlmHrhljnL6g
651246,2013-10-31,0,cbgIpJwmPVI6Zf7nUIXdFw,"My family and I made this am every other Friday staple . we have had friends who are now regulars. Why you may ask? Well there pizza is incredible! The taste is great and ingredients are perfection! Its made to order and even taste good re heated the next day! The staff there is friendly and owner makes an effort to remember you and make conversation! When you walk in the atmosphere is cozy! They have spicy buffalo chicken breast that are really great and I eat those every time! There ranch is where its at, fresh, rich and delicious! Overall this is my favorite pizza joint in Las Vegas !",AGCKDxDA5lFmZuFwHPC9wg,1,1,5,9my8hN0lYFKpbomMuKVHvA
689867,2017-07-16,0,cbgIpJwmPVI6Zf7nUIXdFw,"Their vegan pizza is amazing!! I've been on the hunt to find a delicious, dairy-free pizza with a great crust and plenty of fresh toppings. For Vegas, Pizza Company is it! Although it's not on the menu, they do offer fresh basil  This place doesn't skimp out on their toppings either  My only regret from this place is that I didn't get the name of the worker who was there when I picked up my pizza. He informed me that they sometimes make specialty desserts like Vegan Tiramisu, and they sell out quick when they do. He also let me sample their Vegan Ricotta which is not on the menu and is a special request. It was delicious! This place is a great option for Vegans, people with dairy intolerance and or allergies like myself, and anyone who wants to taste something new. My boyfriend who can eat dairy with no problem even liked my vegan pizza. Pizza Company also offers vegan ranch and it was absolutely delicious! My boyfriend and I agreed that the taste was better to us than normal ranch; however, it doesn't have the same consistency. Who cares about that when the flavor is so good! Thank you Pizza Company and the gentleman that gave me a very memorable experience. I will definitely be coming back again!",YQczfms2_i20hKYBotcvPA,1,0,5,_-9hT9xeXxNlVmLsir9jcQ
725128,2018-01-04,0,cbgIpJwmPVI6Zf7nUIXdFw,"Hands down my favorite pizza joint. They really cater to vegans. Their in house made cashew ricotta ""cheese"" is amazeballs. Thanks guys.",OAgol0Qam8FkF2CEBASY5A,0,0,5,zbLFGXbHcCkdNfQe7k3fTg
775006,2012-10-16,0,cbgIpJwmPVI6Zf7nUIXdFw,"the owner Joey is a great guy as it gets! He takes pride in his ingredients and recipes! does what he can to charge good prices for good quality recipes! I haven't said no to almost anything there! the pizza seriously is new york style using the grande cheese! his sandwiches are excellent! still haven't had a chance to try his pasta since i always eat it at home haha, but i bet its great! Love his garlic knots as well! Its worth checking out and going back over and over!",IAhOlCvSJVDyDkRqfOSScA,1,0,5,WrMvpn0BqAzDURPimt8GDg
778037,2013-11-16,0,cbgIpJwmPVI6Zf7nUIXdFw,This is the WORST pizza ever!!! It gave my grandmother food poisoning and she had to be taken to the hospital.  These people NEVER getting business from us again and I'm going to tell people NOT to eat. They wouldn't even give us a refund.,cYVSbhAkqHWjfyy2TaoJ6Q,1,0,1,fUpovvcCUEmPnFwYyIHHbw
779722,2017-04-19,0,cbgIpJwmPVI6Zf7nUIXdFw,"Joel is an amazing restaurant owner and does a great job. Pizza is always hot, fresh, and delicious!",3Iyls06_oesw8_aTSDx82w,0,0,5,TwcuIO8YCOKcuiVy6rm-kA
790658,2013-05-30,0,cbgIpJwmPVI6Zf7nUIXdFw,"I've dropped into The Pizza Company from time to time over the last year or two - always a wonderful experience.  I met a friend of mine here for lunch today.  I always enjoy my visits here, and marvel at the fact it isn't totally packed in here.  The owner is always there, and is always friendly and attentive.  They have a rockin' thin crust pizza here, that is among the best in Vegas, and their wings ARE THE BEST I've had in Vegas.  This is a small place, only 6 or 7 tables, but the atmosphere is very comfortable.  As a few of the tips say, you can subscribe to their text alerts and receive specials and promotions via text.  That's what I took advantage of today -  their Dinner for 2 (even though it was lunch): A large 2-topping pizza, 6 wings, and 6 garlic knots for $14.99 - this is a limited-time special, but they offer similar specials via text alert all the time.  The only minus is that I wish they offered fountain drinks instead of (or along with) canned and bottled drinks.  If this place was more convenient for me, I would be here all the time.  At any rate, it is well worth a drive across town to enjoy their food!",f9fkXl3Cyyc1Mg18rumPBw,1,1,5,l6Akf0eIGJu4agfbp3_aTQ
832274,2012-08-16,0,cbgIpJwmPVI6Zf7nUIXdFw,"Using Eat24 we just received and ate our first ""Delivery"" from Pizza Company on Sunset, 89119.
The whole family is sitting around with huge bellies and bulging eyes. The food was wonderful. Ordering on line through Eat24 was easy. There were places to ask for extras and change pasta. Our order arrived within the time period provided. Everything was hot and plentiful. 

#1 16"" Margarita Pizza with Pepperoni. We asked for well done. That is how it came with a topping of fresh mozzarella and basil. Luscious, with drippy cheese, and great spices.

#2 Sausage and Peppers.  The sausages had been saute'd prior to being put with the peppers and onions. They were sliced thin. Each fork full was sausage, peppers (red and green bell) and some onion. It was wonderful. Mixed in was Ziti and a great ""juice"" or sauce that was light and not ""tomatoey"".

#3 Spaghetti and Meatballs. Yup, four regular sized meatballs. They, like the sausage had been saute'd prior to going in the sauce. Thick tomato sauce and instead of spaghetti We asked for capellini. It was a wonderful meal split between two kids and one dog. We did order a couple extra meatballs to insure all three were happy.

#4 Chicken Parmesan with Capellini. I ordered the extra chicken by checking the box when I ordered. There was enough chicken to feed a school of piraña. I ate until full and there is still enough for a lunch tomorrow. The salads that came with the dinner were cool, crisp, and eye appealing. The italian and the Balsamic dressings were perfect for the salads and with our meals.

Garlic knots, dried pepper flakes and cheese for sprinkling were supplied for us all.

This meal was absolutely perfect. We will be ordering here again, and again, and again.

Pizza Company 2275 E. Sunset, 89119.",3WHmc6WQ_jk_fIp-dJDKyA,2,2,5,c9e1EisTLbSVI81tESQh5w
836063,2016-03-04,1,cbgIpJwmPVI6Zf7nUIXdFw,"We had a regional meeting and ordered pizza and salad... The food was very good and Joey (the owner) was so great...we had a large amount of people and I called last minute and added more to the order... They were very professional and everyone was happy. 
Thanks so much, we live all the way across town but we will be back.",F7jIapfsw5Mrw1Qf3Cvk4g,1,1,5,rJIjR126_g1S3ZdCm0KxiA
886261,2016-08-16,0,cbgIpJwmPVI6Zf7nUIXdFw,"My neighbor orders from them so I decided to try it for myself.  I was so disappointed after I spent $55.00 on an order. My mild  chicken wings though they looked amazing had no sauce at all and we're raw inside.  I ordered chicken fingers with BBQ sauce on the side they were drowning in sauce.  The Caesar salad was great but I ordered a Cobb salad and opened it to find only lettuce tomato cucumber strips and cheese??? 

So when I went online to get the number to call it said they were closed.  Hence why my order was prepared incorrectly they were trying to go home.  So since I work 12 hour shifts I was unable to call the following day but the next day I called as soon as they opened and asked for the manager who basically called me a liar.  

He said if something was wrong I would have called back asap.  I told him this was asap for me.  I work 12HR days and they were closed when I realized the problem.  He said someone would have been there after closing the cleaning crew was there...lol  So I told him I don't want anything from you but to let you know what my first and now last experience was like.  He said we'll you should have called before now.  I also added I put the problem on the survey I received from eat street the (site that takes the orders) an hour after delivery you can check for yourself.  He said he would check into it and get back to me.  It's been a week you think he called back?? 

Thanks for great service!! Il be sure to spend my hard earned dollars where it's appreciated in the future!",x3_Vh-WaiN3Y9mQegl_asA,2,0,1,ZEacPEQr9JP_exw6MPiAIA
919400,2011-09-05,0,cbgIpJwmPVI6Zf7nUIXdFw,"Having held off our review until we are now 3-4 visits in, we are sticking with our initial impression for this rating and review. We've had the thick Sicilian and the thin New York crust. We prefer the Sicilian. Toppings have always varied as have the appetizers. Have to withhold the 5th star for the mushrooms not being fresh. They use an excellent cheese selection,, especially the feta. Cheesy garlic bread was basic, but loved as it was a reminder of some made at home. Great flavor on their ranch. Props for using all home made dressings and sauces but give the marinara a little consideration for tweaking. More pepper/garlic perhaps.

Service has always been good. Joey is who I'm familiar with at the counter. He's always attentive and helpful. Willing to bake even up to the last minute before shut down! Clean and well lit seating area that I have never used. Casual but comfortable and respectable. Could bring family IN to eat and not get that super dive-y feel from the place. It is well kept. Can't rate the bathrooms since I've never used them.",W5m0vFhepr0-yUWIpcm3RQ,2,0,4,0WEd5imeWB5RrNsSs7G2KQ
927631,2016-12-08,0,cbgIpJwmPVI6Zf7nUIXdFw,"I go to this place every time I come to Vegas. Great food, great prices and the people are great, especially the owner. I travel all over the western us, and I do not believe I have had a better slice in all of the West.",FfHJFTR-TK4q4vT773-V8g,0,0,5,OKOkU3q9vt3XE20MYD_KIg
929728,2017-04-05,0,cbgIpJwmPVI6Zf7nUIXdFw,"The vegan pizza here is fantastic. Daiya Cheese, fresh veggies and perfectly crispy crust. Can't forget to mention the vegan garlic knots!! Service is absolutely amazing as well. Best vegan pizza in Las Vegas.",M4zw0iB3TmZu65U5ZAF0pw,0,0,5,uvgmmp2x49kDXCmHRXsCJA
967294,2013-10-09,0,cbgIpJwmPVI6Zf7nUIXdFw,The vegan pizza is excellent! Thanks Joey!!,6X2zKL31D3SoVUn-cyejjw,0,0,5,QHzC5_8WpVJIzMmyTsWzUw
977540,2015-03-26,0,cbgIpJwmPVI6Zf7nUIXdFw,"If you want whole ingredients and delicious pizza, The Pizza Company should be your go to. I'm in love! All the ingredients are nice and even and the crust is bomb. You can't go wrong. Mmm... my belly is so happy. :)",8RXS7mhIQ7X4wDRzWY586g,1,1,5,we6AKaLuQoqSHzJXd_2G6g
991015,2016-02-12,0,cbgIpJwmPVI6Zf7nUIXdFw,First time here and it was as delicious as it sounds. Had the grilled chicken sandwich and side salad. Nice size chicken breast and doesn't taste processed. Italian salad dressing is house made. I'll be back again.,EooCs_r4Fa1bPePs2eTseQ,2,1,4,iTs8-MIcageca4HU8tcvDg
1007754,2015-11-08,0,cbgIpJwmPVI6Zf7nUIXdFw,"First this was delivered by Eatstreet. Quick,  foods always hot and the delivery guy is friendly. 
Pizza Company is near Sunset and Eastern. I live near Mountain Vista.  But quick delivery and hot food! 
The pizza; the sauce, the cheese, the meat the mushrooms are All tasty!  Usually on pizza something is not good. Here all is good!  The chicken fingers were big n meaty n moist and tasty.
Dessert, a cannoli covered in chocolate called a Larhe, Delicious!!! This was my 3rd time ordering and I haven't been disappointed yet.
An 2 topping pizza with 4 chicken fingers, chocolate cannoli,  liter of soda, and an extra ranch plus $5 tip cost me $35.84.  Its worth the money and then some.

On pictures notice the plate, napkins, parm-cheese,  red pepper flakes packages. The food comes in foil bowls with plastic lids so the food doesn't sweat or sog thru plastic containers. Ive got to go meet the owners cuz im impressed.

These pics are of wings and garlic knots. Yum yum",ccVMIOiwcF88s5bNbvXuAg,2,2,5,TNHKckakA3SIMOm0TZtAeA
1101407,2015-01-18,0,cbgIpJwmPVI6Zf7nUIXdFw,Best vegan pizza in vegas! All handmade and the best customer service! Been here several times and it NEVER disappoints.,w8AMEhMyrJohCsS1AO1SFw,1,1,5,VkSLV-4PSrAsAxWs-M2veg
1103180,2012-09-22,0,cbgIpJwmPVI6Zf7nUIXdFw,"I have been going to Pizza Company about once a week since this place has opened, and can say I have never been disappointed.  Location is very convienent to many airport hotels.  Menu is diverse, but find myself always coming back to the medium pepperoni.  The crust makes this pizza.  Crunchy on the edges and chewy in the center.  The owner Joey is ALWAYS friendly and welcoming when I walk through the door.  

Personal tip... Order pizza... Run down to the 7-11 for some beer and by the time you come back it'll be hot, fresh, and ready to go.  

A nice end of the day when you're away or at home.",DgsP024YwzU1mVEtG0kfIA,0,0,5,fhPLR265gqB6zq4DSl0fWw
1106362,2016-08-07,0,cbgIpJwmPVI6Zf7nUIXdFw,100% best pizza in vegas. Love love love love this place! The owner is the nicest dude ever and super acommodating to vegans. Every employee is always super nice and great. Love this place!,4vfnngFDN7xdueaXVDw5ZA,0,0,5,D73N87-Hy4xMYc4X45nuRQ
1150719,2017-01-16,0,cbgIpJwmPVI6Zf7nUIXdFw,I tried to order pizza here because they're highly recommended by the Homewood Suites but the guy hung up on me twice. When I tried calling back the third time he picked up the phone and set it down. We had a huge order of 10 pizzas for a party. He missed out on our business. I still have no idea why...,4NPNZb3qIkGrM95jsC5U1g,3,0,1,3UD-O3EEJfUEXuHrOcP5Gg
1181250,2015-05-08,0,cbgIpJwmPVI6Zf7nUIXdFw,My favorite pizza in Las Vegas.  Also love the calzone and stromboli.  I'll be back soon.,X1PGI7DQVFp04NgTt9reLw,1,0,5,5VLBYlGGplFLa-9p8NhA3Q
1185738,2017-12-21,0,cbgIpJwmPVI6Zf7nUIXdFw,Love this pizza! And they have VEGAN OPTIONS!  vegan garlic knots are bomb. Vegan ranch was bomb. Vegan pizza was bomb. Staff was also very sweet and hard working. Definitely will make this a regular when I'm craving pizza.,1CHxxE-_z3yLsoHq4w5BfA,2,1,5,hhsjs2AtorFouqPP_j3wwQ
