,date,funny,business_id,text,user_id,useful,cool,stars,review_id
84908,2012-07-07,0,rx1AEnleVRWMNz6vB-YhfQ,This place is soooo YUMMMY!! I always order my delivery and the come on time! :) And they always pack the togo boxes to the max! So I always have left overs everytime. And its so cheap here! Its hard to find quality food for good prices! Oh and their  boba is freakin delicious!!!! All in All this place is wonderful!!,4bSqdBMkC7k6HBFOMS5GUg,1,1,5,bxdYlFmNBA_Z-UfVANpmGQ
104058,2015-02-10,3,rx1AEnleVRWMNz6vB-YhfQ,"Seriously, how is this place so highly rated?! Waited 40mins for weeknight delivery LITERALLY 3 lights east on the same street! Potstickers were bland & the dough was so thick, they never had a chance to be crisp, even if they arrived in a timely matter.  Chicken chow mein was a joke, hardly any chicken or veggies. Just a mass of overcooked mush. I threw it away & I swear, even the trash complained. I think ramen nuked at the 711 wouldve been better. No worries, I will be recommending this place in the future.....to my enemies",nUDVF24lbFgtCCECp0jCAQ,4,0,1,iRxLaYbWjz_GQACSIRbTMw
121528,2015-05-04,0,rx1AEnleVRWMNz6vB-YhfQ,"When I came a ate lunch at China, the prices were reasonable, i paid $6.97 for orange chicken and it was a big portion. The employees were kind and quick with my order. As I sat down to wait for my look around the tables were clean, floor looked okay. The food was very good, i absolutely loved the orange chicken. I would go back, and would most likely recommend it to a friend. Overall, I was very satisfied with my experience, thank you China One.",ocE_-SfWAptiaB5S06Idmw,0,1,5,hf_I1rsaGeBA2tk5GqqwvA
127842,2015-01-17,0,rx1AEnleVRWMNz6vB-YhfQ,Came on a busy Friday night.  They provided quick service and good food!  Couldn't ask for more when I was starving.  The staff was extremely pleasant and cleared out the line quickly.,0rHzL5Qy-IFrwSmRKehx2Q,0,1,4,NNp-00l_UDKO7RySP3CG4Q
164401,2017-05-04,0,rx1AEnleVRWMNz6vB-YhfQ,"I ordered Pad thai noodles, it was flavorless and greasy with a mound of noodles and very little of the other ingredients.",nbeFkvN9JsywcVXJxQz5zQ,2,0,1,tNJAGE5oLrW7oLfHpgWo_A
218267,2012-04-26,0,rx1AEnleVRWMNz6vB-YhfQ,"I order from here alot. The food is great and comes in pretty big portions. The meat comes in big strips so you really get alot of it. You can customize the order as well and ask for extra cashews or chiles or whatever in various dishes. 

The service and delivery is pretty fast too. They also send alot of coupons out and they're actually useful, not just $1 off or whatever. 

This is a great place to get fast Chinese food.",wREZSU2HKuekzAm49jW6sg,1,0,5,zUz3uiQqV2lX2NyO6zp6Rg
262860,2015-10-27,0,rx1AEnleVRWMNz6vB-YhfQ,"I was always certain about Chinese food until I ordered from here. I am going to admit that I'm a picky eater, I don't like steamed chicken, just ew. And in the menu section is doesn't specify that the chicken is steamed. Once I order I was experience GRILLED chicken and ended up with a 10$ trash waste. I thought the wonton soup was delicious the first time I tried it, but the second time it was a bit too soggy. The breaded lemon chicken was ok. Tasted kinda like fish which my girlfriend didn't like because she hates seafood. The rice was way to dry for he liking as well; the vegetable rolls were just straight up disgusting. Overall it was ok. But not the best.",jOsDP4Hd4VGcZR0Fx6bsSg,0,0,3,EXvToYF-H04GiiISoVgmog
487935,2014-08-16,0,rx1AEnleVRWMNz6vB-YhfQ,"I wish I could give negative stars. Ordered to go and when I picked it up I asked for a couple extra soy sauce and a couple of empty containers since the kids like to have their own container. The girl behind the counter was so rude she said the extra soy sauce and containers were fifty cents each. I told her to keep them. The place also smelled bad. When I got home, the food tasted like it was prepared way before I ordered it. I wonder when the health district was there last.",IEi3WEei3AOgkiORHgSXCA,0,0,1,_8WkF5Sb-n9uYwEWLWX24w
599372,2016-09-28,1,rx1AEnleVRWMNz6vB-YhfQ,They put egg shells in my egg foo young ... I am never going back.. I thought maybe a small piece was a mistake but it was literally the whole egg I'm the guy who came at 9 :40 before you closed   Saturday on 9/ 24....if you wanted to close just close don't put eggshells in my meal...,SzbSC2bjclwYod-rnNeMnQ,1,0,1,VVre2g7l5OhL7jVl2nGYoQ
709564,2015-08-13,0,rx1AEnleVRWMNz6vB-YhfQ,"I ordered the orange chicken and teriyaki chicken for delivery. Delivery was fast. Service was not bad. Chicken was weird. Super weird. I wouldn't feed it to my son. Only things edible were the veggies that came with the teriyaki, egg rolls, and steamed rice. Panda would have been a million times better. Miss my old Chinese place in CA. Is there any good Chinese food in Vegas ?",Bk0qRy3VgnIRxi4Gudd51A,0,0,2,IzKpN2usaNd8AdCQ9CXVSg
725537,2014-02-23,0,rx1AEnleVRWMNz6vB-YhfQ,"Always good, always fresh ingredients, nice portions. Reasonable prices, nice folks and great coupons.",ypW-kxc5po0t1A8KssXrBg,0,0,4,_NeAYU8SyqpGLMCK-V2PIA
752597,2014-03-26,1,rx1AEnleVRWMNz6vB-YhfQ,This place has amazing lunch specials  8.99 fresh hot and enough to feed two people! !!,gugUpNPEyl54jCNc3kBlWQ,1,1,4,cb3lrogmILwncIKuXFpDPQ
775072,2017-03-06,0,rx1AEnleVRWMNz6vB-YhfQ,Food is not fresh. Teryaki doesn't taste good at all there are far better restaurants in the area,sUMBUi6ZUl_mTRhGzNRmEg,1,0,1,u9D4POQn_Wt7TE2gAJ_xbQ
784381,2012-02-29,0,rx1AEnleVRWMNz6vB-YhfQ,"The food has been fantastic, the staff friendly, and the atmosphere nice. I love stopping in even to get a taro boba tea, or to have a sit down meal with my husband. I have yet to be disappointed.",jmkG9HVf8crm4qLydvAkrw,1,0,4,Mez4omxXBTuWfjsle9yvFg
791989,2015-06-25,3,rx1AEnleVRWMNz6vB-YhfQ,"Wonton Soup was very disappointing. Wonton soup is never served like this. It's like they had leftover food/vegetables and threw it all in the dish. Lots of filler product in it.

It's not how authentic and even western Chinese places ( that are good and even on average) make their soup. 

Mystery meat in the soup, whole peas, carrots, cabbage, zucchini, three pieces only of  not even an actual wonton,  shrimp,  mutton(old age lamb),and bok choy.  

Mystery stew rather than wonton soup.  Cheap product and not worth 8-9+$ dollars!

Complete rip off.  

Not proper wonton, it's the wonton noodle over a piece of pork, it's not ground pork (or sometimes shrimp) like it should be.

Also, i did not have the bubble tea/boba tea but it did not look proper or authentic at all. 

Why Asian places in Vegas who specialize in this or Asian food do not make it how it's supposed to be is mind blogging weird. They are truly ruining the food and the experience by giving you crap. 

This isn't the only place that's like this either, seems to be a very common thing in Vegas, you are paying for something that isn't even up to quality or what it is supposed to be.

 Is there no standards in Vegas for Asian food?    It's a shame because when Wonton soup is done well, even the frozen stuff is excellent compared to this. Because it is DONE RIGHT. 

And why the ASIAN OWNED establishments are serving you crap,and not making it like should be.. people actually think it is good and how it should be, when it is not served like this ANYWHERE ELSE.

Wonton soup should not be filled with cheap product and mystery meat, it's a simple soup that you can't go wrong making. Same with boba/bubble tea, it should NOT BE A SLUSHIE IN  A SLUSHIE MACHINE!

Will not order again or come back. Not the real thing.

2.75 per wonton (three not even quality or proper wonton) and the rest is CHEAP FILLER PRODUCT FOR AN EXPENSIVE PRICE.

Heads up to anyone eating at Asian establishments around Vegas!! Especially this one!

JUST BECAUSE YOU ARE ASIAN AND OWN A RESTAURANT DOES NOT MEAN YOU KNOW HOW TO COOK ASIAN FOOD/PRODUCTS, DON'T BE FOOLED PEOPLE.",tfkUeoQyyqjs28q2mtba5g,3,1,1,U1G5Gqs1lenvqHx7GlSuLg
890515,2017-07-03,0,rx1AEnleVRWMNz6vB-YhfQ,"China one is that restaurant that is a little bit overpriced and the food is just good enough. I don't think there's anything special about China One. But my family and I eat there probably once or twice every two or three months. The Shanghai or the Senegalese noodles I forget what they're called that's my favorite noodle dish my husband loves the Hunan beef and my daughter is a big soup girl so she gets the wonton soup. They're pot stickers are good.
If you're looking to grab some food just to be grabbing some food China One is good. This is not a place I would go for a first date or for a fun evening out this is that place where you're grabbing food to go or it's too late and you just need a decent dinner.",fjWWs7XMZ-G4hg9kGS1zSQ,0,0,3,L227W0qbcpCXzZ_QVIY73w
902431,2015-02-20,0,rx1AEnleVRWMNz6vB-YhfQ,I never eat in I always pickup and go. I have always been really happy with the quality and the portions. Venture out side the normal dishes. Try the salt and pepper pork chop it's my favorite!,0_7U8zfCN-0QvTwW6Y3LUQ,1,0,5,ZTq2mMeH2MsN8vxK46murQ
