,date,funny,business_id,text,user_id,useful,cool,stars,review_id
32534,2012-07-19,0,3WRvQJS9GIBubGxbHMzX2g,Great service and even better food. Just received the greatest service by the gentlemen and the lady at the line. He addressed me by my first name (my name tag helped) and the young lady offered me  fresh meat coming from the back. Awesome!!!! :-),xVKydunkJh6PyWeNhFey-Q,0,0,5,FAskF5cq5YYuuMXqNFllEQ
125548,2014-02-27,1,3WRvQJS9GIBubGxbHMzX2g,"Dear Chipotle, when I order a burrito and chips I expect a burrito and chips - that's it. Nothing more nothing less. I don't want a burrito and chips WITH HAIR!!! 

Full Story: I placed my order online because  the line can get long at this location during lunch. I picked if up at the scheduled time and went back to work to eat it. Little did I know of the surprises that lay ahead... I'll leave it up to you, the reader, to reconstruct what happened. Protip: read the first paragraph.

I'm never going to eat here again. I start to gag just thinking about it.",KPSTHsnWWk2kg_4Fhc2vWQ,2,0,1,Zl-0W3wqqFjshO6u4Pdtzw
139161,2011-07-01,0,3WRvQJS9GIBubGxbHMzX2g,As I mentioned in my last review of a different chipotle one of the things I like most about this establishment is the consistent great flavors you experience at every site you eat at.  This location tends to be extra busy and seating can be an issue if you are planning on dining in.  The lunch rush is a killer.,DWfos3PxcrkqAJoAZHEg3A,0,0,4,gubj7tIPJFFIhclP3BoYyg
151533,2017-06-07,0,3WRvQJS9GIBubGxbHMzX2g,I go to this location for lunch 2-3 times a week. The staff is very friendly and the food is always tasty and  fresh. Richard the manager has my order memorized. Maurice super nice guy always up beat and  remembers my condiments. Nice place to get a great meal.,hoK_UqPxlFAoWWa7BPwBqA,0,0,5,IonjW73hTHAVJuZumWozyQ
216280,2014-06-29,1,3WRvQJS9GIBubGxbHMzX2g,"It's really unfortunate that I'm giving this chipotle a bad review, because I absolutely love everything chipotle, but I've been in this chipotle twice now and both times have been a horrible experience. 

Twice now I've done the online ordering from this location (it's closest to my place) and every time I go in their to pick it up, and I'm usually 15 minutes late, they never have my order ready and act totally surprised when I get there. So I have to stand their and wait while they frantically make my order and receive death stares from the other guests waiting in line. Pretty aggravating.

I gave it 2 stars because my heart couldn't come to leave 1 star for a chipotle, since it's still an amazing restaurant (just not this location)",mLHZCvOoxazyUjGxWN7MwA,1,0,2,BCV95BJthprpgMwBBsVWUg
279939,2014-05-28,0,3WRvQJS9GIBubGxbHMzX2g,I place large orders from this location for my office frequently. The website is easy to use and the local staff is helpful answering questions about special orders. They're almost always punctual and accurate.,ypyqawPTV8T5HscJtpHW_A,0,0,4,ao8yr_AD5r3dUQD4L0ZNKw
384686,2017-02-19,0,3WRvQJS9GIBubGxbHMzX2g,We went an hour before close and still got great food and service. Even got samples of the chorizo. My salad was delicious and I got free tortillas with it. Great option for a quick dinner.,40V_mrP1nOcGVnh6VoVKmA,0,0,5,i5JwYhqwY1izZd2KgxXG6g
418390,2015-09-03,0,3WRvQJS9GIBubGxbHMzX2g,Terrible customer service skills and they skimp out on everything. My burrito bowl was half the size it normally is. I guess I should have stayed in Green Valley.,swqczeumVFga157AtudQbA,0,0,2,RcPtixM08oRlAHCTlcyk0g
459985,2016-08-01,0,3WRvQJS9GIBubGxbHMzX2g,The service is super fast but I've come here on multiple occasions and their service portion is always less than half of all other chipotles super disappointing. This is the closest to my house and I will now be driving out of my way to get a decent sized order of the 8 dollar bowl I want instead of having to pay extra when I want a suitable amount.,xUI2xZvLG2hhAelY1nVGFQ,0,0,2,flkvUwkf72nX7EKulqyMXg
643545,2017-04-06,0,3WRvQJS9GIBubGxbHMzX2g,I went to eat yesterday Wednesday april 5 around 4pm and my wife order a steak burrito the steak taste old and maybe spoiled i talk to the supervisor at the time i told them about the steak tasted bad.a few hours past and my wife started to complain about her stomach hurting and feeling like vomiting,7WhTDBq2cQyKWASnv703GA,0,0,1,nO9ly5uQgepw_BPt8hPaEA
